Time,Balance,Product,Value,Unit
November 2019,Net Electricity Production,Total Combustible Fuels,10208.5701,GWh
November 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3437.6899,GWh
November 2019,Net Electricity Production,Oil and Petroleum Products,446.5644,GWh
November 2019,Net Electricity Production,Natural Gas,5439.0283,GWh
November 2019,Net Electricity Production,Combustible Renewables,874.4053,GWh
November 2019,Net Electricity Production,Other Combustible Non-Renewables,10.8821,GWh
November 2019,Net Electricity Production,Hydro,33767.6805,GWh
November 2019,Net Electricity Production,Wind,3163.863,GWh
November 2019,Net Electricity Production,Solar,158.2142,GWh
November 2019,Net Electricity Production,Geothermal,0.0,GWh
November 2019,Net Electricity Production,Other Renewables,0.0,GWh
November 2019,Net Electricity Production,Not Specified,14.0,GWh
November 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",37964.1631,GWh
November 2019,Total Imports,Electricity,710.0583,GWh
November 2019,Total Exports,Electricity,5285.2829,GWh
November 2019,Used for pumped storage,Electricity,18.8208,GWh
November 2019,Distribution Losses,Electricity,3006.568,GWh
November 2019,Final Consumption (Calculated),Electricity,47338.192,GWh
October 2019,Net Electricity Production,Electricity,47695.661,GWh
October 2019,Net Electricity Production,Nuclear,8395.4525,GWh
October 2019,Net Electricity Production,Total Combustible Fuels,9404.0894,GWh
October 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3166.7847,GWh
October 2019,Net Electricity Production,Oil and Petroleum Products,411.3732,GWh
October 2019,Net Electricity Production,Natural Gas,5010.4087,GWh
October 2019,Net Electricity Production,Combustible Renewables,805.4983,GWh
October 2019,Net Electricity Production,Other Combustible Non-Renewables,10.0245,GWh
October 2019,Net Electricity Production,Hydro,26922.0668,GWh
October 2019,Net Electricity Production,Wind,2707.1108,GWh
October 2019,Net Electricity Production,Solar,252.9416,GWh
October 2019,Net Electricity Production,Geothermal,0.0,GWh
October 2019,Net Electricity Production,Other Renewables,0.0,GWh
October 2019,Net Electricity Production,Not Specified,14.0,GWh
October 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",30687.6174,GWh
October 2019,Total Imports,Electricity,847.4537,GWh
October 2019,Total Exports,Electricity,3810.2106,GWh
October 2019,Used for pumped storage,Electricity,15.0053,GWh
October 2019,Distribution Losses,Electricity,2669.3059,GWh
October 2019,Final Consumption (Calculated),Electricity,42048.5929,GWh
September 2019,Net Electricity Production,Electricity,45711.4232,GWh
September 2019,Net Electricity Production,Nuclear,8200.202,GWh
September 2019,Net Electricity Production,Total Combustible Fuels,9089.7347,GWh
September 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3060.9272,GWh
September 2019,Net Electricity Production,Oil and Petroleum Products,397.622,GWh
September 2019,Net Electricity Production,Natural Gas,4842.9236,GWh
September 2019,Net Electricity Production,Combustible Renewables,778.5725,GWh
September 2019,Net Electricity Production,Other Combustible Non-Renewables,9.6894,GWh
September 2019,Net Electricity Production,Hydro,25792.8609,GWh
September 2019,Net Electricity Production,Wind,2216.0788,GWh
September 2019,Net Electricity Production,Solar,398.5468,GWh
September 2019,Net Electricity Production,Geothermal,0.0,GWh
September 2019,Net Electricity Production,Other Renewables,0.0,GWh
September 2019,Net Electricity Production,Not Specified,14.0,GWh
September 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",29186.059,GWh
September 2019,Total Imports,Electricity,1212.4603,GWh
September 2019,Total Exports,Electricity,5983.9312,GWh
September 2019,Used for pumped storage,Electricity,14.3759,GWh
September 2019,Distribution Losses,Electricity,2443.0713,GWh
September 2019,Final Consumption (Calculated),Electricity,38482.5049,GWh
August 2019,Net Electricity Production,Electricity,49160.4389,GWh
August 2019,Net Electricity Production,Nuclear,9017.8138,GWh
August 2019,Net Electricity Production,Total Combustible Fuels,9812.9509,GWh
August 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3304.467,GWh
August 2019,Net Electricity Production,Oil and Petroleum Products,429.2584,GWh
August 2019,Net Electricity Production,Natural Gas,5228.2462,GWh
August 2019,Net Electricity Production,Combustible Renewables,840.5189,GWh
August 2019,Net Electricity Production,Other Combustible Non-Renewables,10.4603,GWh
August 2019,Net Electricity Production,Hydro,28058.9099,GWh
August 2019,Net Electricity Production,Wind,1740.4929,GWh
August 2019,Net Electricity Production,Solar,516.2714,GWh
August 2019,Net Electricity Production,Geothermal,0.0,GWh
August 2019,Net Electricity Production,Other Renewables,0.0,GWh
August 2019,Net Electricity Production,Not Specified,14.0,GWh
August 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",31156.1931,GWh
August 2019,Total Imports,Electricity,1104.5524,GWh
August 2019,Total Exports,Electricity,6505.0775,GWh
August 2019,Used for pumped storage,Electricity,15.6389,GWh
August 2019,Distribution Losses,Electricity,2609.131,GWh
August 2019,Final Consumption (Calculated),Electricity,41135.1439,GWh
July 2019,Net Electricity Production,Electricity,50623.6262,GWh
July 2019,Net Electricity Production,Nuclear,8848.4573,GWh
July 2019,Net Electricity Production,Total Combustible Fuels,10506.0354,GWh
July 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3537.8601,GWh
July 2019,Net Electricity Production,Oil and Petroleum Products,459.5768,GWh
July 2019,Net Electricity Production,Natural Gas,5597.515,GWh
July 2019,Net Electricity Production,Combustible Renewables,899.8844,GWh
July 2019,Net Electricity Production,Other Combustible Non-Renewables,11.1991,GWh
July 2019,Net Electricity Production,Hydro,28918.8192,GWh
July 2019,Net Electricity Production,Wind,1777.9228,GWh
July 2019,Net Electricity Production,Solar,558.3915,GWh
July 2019,Net Electricity Production,Geothermal,0.0,GWh
July 2019,Net Electricity Production,Other Renewables,0.0,GWh
July 2019,Net Electricity Production,Not Specified,14.0,GWh
July 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",32155.0179,GWh
July 2019,Total Imports,Electricity,1306.034,GWh
July 2019,Total Exports,Electricity,6232.8516,GWh
July 2019,Used for pumped storage,Electricity,16.1182,GWh
July 2019,Distribution Losses,Electricity,2725.9151,GWh
July 2019,Final Consumption (Calculated),Electricity,42954.7753,GWh
June 2019,Net Electricity Production,Electricity,45323.7654,GWh
June 2019,Net Electricity Production,Nuclear,8614.0819,GWh
June 2019,Net Electricity Production,Total Combustible Fuels,7877.6323,GWh
June 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",2652.7572,GWh
June 2019,Net Electricity Production,Oil and Petroleum Products,344.5997,GWh
June 2019,Net Electricity Production,Natural Gas,4197.127,GWh
June 2019,Net Electricity Production,Combustible Renewables,674.7511,GWh
June 2019,Net Electricity Production,Other Combustible Non-Renewables,8.3973,GWh
June 2019,Net Electricity Production,Hydro,26458.7394,GWh
June 2019,Net Electricity Production,Wind,1838.6632,GWh
June 2019,Net Electricity Production,Solar,520.6486,GWh
June 2019,Net Electricity Production,Geothermal,0.0,GWh
June 2019,Net Electricity Production,Other Renewables,0.0,GWh
June 2019,Net Electricity Production,Not Specified,14.0,GWh
June 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",29492.8022,GWh
June 2019,Total Imports,Electricity,933.5922,GWh
June 2019,Total Exports,Electricity,4869.2633,GWh
June 2019,Used for pumped storage,Electricity,14.747,GWh
June 2019,Distribution Losses,Electricity,2458.0007,GWh
June 2019,Final Consumption (Calculated),Electricity,38915.3466,GWh
May 2019,Net Electricity Production,Electricity,46773.3305,GWh
May 2019,Net Electricity Production,Nuclear,7242.1256,GWh
May 2019,Net Electricity Production,Total Combustible Fuels,8515.7752,GWh
May 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",2867.6489,GWh
May 2019,Net Electricity Production,Oil and Petroleum Products,372.5147,GWh
May 2019,Net Electricity Production,Natural Gas,4537.1234,GWh
May 2019,Net Electricity Production,Combustible Renewables,729.4106,GWh
May 2019,Net Electricity Production,Other Combustible Non-Renewables,9.0776,GWh
May 2019,Net Electricity Production,Hydro,28521.637,GWh
May 2019,Net Electricity Production,Wind,2014.0628,GWh
May 2019,Net Electricity Production,Solar,465.7299,GWh
May 2019,Net Electricity Production,Geothermal,0.0,GWh
May 2019,Net Electricity Production,Other Renewables,0.0,GWh
May 2019,Net Electricity Production,Not Specified,14.0,GWh
May 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",31730.8403,GWh
May 2019,Total Imports,Electricity,1202.7073,GWh
May 2019,Total Exports,Electricity,4500.4915,GWh
May 2019,Used for pumped storage,Electricity,15.8968,GWh
May 2019,Distribution Losses,Electricity,2586.458,GWh
May 2019,Final Consumption (Calculated),Electricity,40873.1915,GWh
April 2019,Net Electricity Production,Electricity,48282.4304,GWh
April 2019,Net Electricity Production,Nuclear,6653.3732,GWh
April 2019,Net Electricity Production,Total Combustible Fuels,8885.6087,GWh
April 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",2992.1887,GWh
April 2019,Net Electricity Production,Oil and Petroleum Products,388.6927,GWh
April 2019,Net Electricity Production,Natural Gas,4734.1672,GWh
April 2019,Net Electricity Production,Combustible Renewables,761.0883,GWh
April 2019,Net Electricity Production,Other Combustible Non-Renewables,9.4718,GWh
April 2019,Net Electricity Production,Hydro,29239.959,GWh
April 2019,Net Electricity Production,Wind,3098.2496,GWh
April 2019,Net Electricity Production,Solar,391.2399,GWh
April 2019,Net Electricity Production,Geothermal,0.0,GWh
April 2019,Net Electricity Production,Other Renewables,0.0,GWh
April 2019,Net Electricity Production,Not Specified,14.0,GWh
April 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",33490.5368,GWh
April 2019,Total Imports,Electricity,1401.6214,GWh
April 2019,Total Exports,Electricity,3841.8857,GWh
April 2019,Used for pumped storage,Electricity,16.2972,GWh
April 2019,Distribution Losses,Electricity,2729.8237,GWh
April 2019,Final Consumption (Calculated),Electricity,43096.0451,GWh
March 2019,Net Electricity Production,Electricity,56748.4935,GWh
March 2019,Net Electricity Production,Nuclear,7036.5991,GWh
March 2019,Net Electricity Production,Total Combustible Fuels,11540.7063,GWh
March 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3886.2808,GWh
March 2019,Net Electricity Production,Oil and Petroleum Products,504.8375,GWh
March 2019,Net Electricity Production,Natural Gas,6148.7777,GWh
March 2019,Net Electricity Production,Combustible Renewables,988.5082,GWh
March 2019,Net Electricity Production,Other Combustible Non-Renewables,12.3021,GWh
March 2019,Net Electricity Production,Hydro,34351.9293,GWh
March 2019,Net Electricity Production,Wind,3452.4306,GWh
March 2019,Net Electricity Production,Solar,352.7881,GWh
March 2019,Net Electricity Production,Geothermal,0.0,GWh
March 2019,Net Electricity Production,Other Renewables,0.0402,GWh
March 2019,Net Electricity Production,Not Specified,14.0,GWh
March 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",39145.6963,GWh
March 2019,Total Imports,Electricity,1513.5447,GWh
March 2019,Total Exports,Electricity,4449.9359,GWh
March 2019,Used for pumped storage,Electricity,19.1464,GWh
March 2019,Distribution Losses,Electricity,3213.2761,GWh
March 2019,Final Consumption (Calculated),Electricity,50579.6798,GWh
February 2019,Net Electricity Production,Electricity,57617.7006,GWh
February 2019,Net Electricity Production,Nuclear,6760.4199,GWh
February 2019,Net Electricity Production,Total Combustible Fuels,11262.3485,GWh
February 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3792.5451,GWh
February 2019,Net Electricity Production,Oil and Petroleum Products,492.661,GWh
February 2019,Net Electricity Production,Natural Gas,6000.4713,GWh
February 2019,Net Electricity Production,Combustible Renewables,964.6657,GWh
February 2019,Net Electricity Production,Other Combustible Non-Renewables,12.0054,GWh
February 2019,Net Electricity Production,Hydro,36316.6541,GWh
February 2019,Net Electricity Production,Wind,3096.848,GWh
February 2019,Net Electricity Production,Solar,167.4302,GWh
February 2019,Net Electricity Production,Geothermal,0.0,GWh
February 2019,Net Electricity Production,Other Renewables,0.0,GWh
February 2019,Net Electricity Production,Not Specified,14.0,GWh
February 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",40545.598,GWh
February 2019,Total Imports,Electricity,892.6364,GWh
February 2019,Total Exports,Electricity,4539.3537,GWh
February 2019,Used for pumped storage,Electricity,20.2414,GWh
February 2019,Distribution Losses,Electricity,3224.1018,GWh
February 2019,Final Consumption (Calculated),Electricity,50726.64,GWh
January 2019,Net Electricity Production,Electricity,63620.8048,GWh
January 2019,Net Electricity Production,Nuclear,8549.0391,GWh
January 2019,Net Electricity Production,Total Combustible Fuels,11379.8512,GWh
January 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",3832.1136,GWh
January 2019,Net Electricity Production,Oil and Petroleum Products,497.801,GWh
January 2019,Net Electricity Production,Natural Gas,6063.0757,GWh
January 2019,Net Electricity Production,Combustible Renewables,974.7303,GWh
January 2019,Net Electricity Production,Other Combustible Non-Renewables,12.1306,GWh
January 2019,Net Electricity Production,Hydro,39854.0,GWh
January 2019,Net Electricity Production,Wind,3681.5025,GWh
January 2019,Net Electricity Production,Solar,141.4522,GWh
January 2019,Net Electricity Production,Geothermal,0.0,GWh
January 2019,Net Electricity Production,Other Renewables,0.9598,GWh
January 2019,Net Electricity Production,Not Specified,14.0,GWh
January 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",44652.6448,GWh
January 2019,Total Imports,Electricity,1124.2591,GWh
January 2019,Total Exports,Electricity,4942.856,GWh
January 2019,Used for pumped storage,Electricity,22.213,GWh
January 2019,Distribution Losses,Electricity,3567.1082,GWh
January 2019,Final Consumption (Calculated),Electricity,56212.8866,GWh
December 2018,Net Electricity Production,Electricity,60490.5122,GWh
December 2018,Net Electricity Production,Nuclear,8303.17,GWh
December 2018,Net Electricity Production,Total Combustible Fuels,11300.9844,GWh
December 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",4080.9666,GWh
December 2018,Net Electricity Production,Oil and Petroleum Products,531.6002,GWh
December 2018,Net Electricity Production,Natural Gas,5771.4726,GWh
December 2018,Net Electricity Production,Combustible Renewables,905.1124,GWh
December 2018,Net Electricity Production,Other Combustible Non-Renewables,11.8327,GWh
December 2018,Net Electricity Production,Hydro,37395.3213,GWh
December 2018,Net Electricity Production,Wind,3365.8556,GWh
December 2018,Net Electricity Production,Solar,104.2162,GWh
December 2018,Net Electricity Production,Geothermal,0.0,GWh
December 2018,Net Electricity Production,Other Renewables,1.8069,GWh
December 2018,Net Electricity Production,Not Specified,19.1578,GWh
December 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",41772.3124,GWh
December 2018,Total Imports,Electricity,1034.6733,GWh
December 2018,Total Exports,Electricity,5081.8468,GWh
December 2018,Used for pumped storage,Electricity,20.5506,GWh
December 2018,Distribution Losses,Electricity,3234.8226,GWh
December 2018,Final Consumption (Calculated),Electricity,53187.9655,GWh
November 2018,Net Electricity Production,Electricity,55011.6108,GWh
November 2018,Net Electricity Production,Nuclear,7991.9507,GWh
November 2018,Net Electricity Production,Total Combustible Fuels,10327.819,GWh
November 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3729.541,GWh
November 2018,Net Electricity Production,Oil and Petroleum Products,485.8223,GWh
November 2018,Net Electricity Production,Natural Gas,5274.4718,GWh
November 2018,Net Electricity Production,Combustible Renewables,827.1701,GWh
November 2018,Net Electricity Production,Other Combustible Non-Renewables,10.8137,GWh
November 2018,Net Electricity Production,Hydro,33135.9652,GWh
November 2018,Net Electricity Production,Wind,3393.8681,GWh
November 2018,Net Electricity Production,Solar,142.415,GWh
November 2018,Net Electricity Production,Geothermal,0.0,GWh
November 2018,Net Electricity Production,Other Renewables,1.43,GWh
November 2018,Net Electricity Production,Not Specified,18.1629,GWh
November 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",37500.8483,GWh
November 2018,Total Imports,Electricity,1326.1528,GWh
November 2018,Total Exports,Electricity,4554.6473,GWh
November 2018,Used for pumped storage,Electricity,18.2099,GWh
November 2018,Distribution Losses,Electricity,2962.0824,GWh
November 2018,Final Consumption (Calculated),Electricity,48802.824,GWh
October 2018,Net Electricity Production,Electricity,49881.8694,GWh
October 2018,Net Electricity Production,Nuclear,8331.7248,GWh
October 2018,Net Electricity Production,Total Combustible Fuels,9401.6837,GWh
October 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3395.0987,GWh
October 2018,Net Electricity Production,Oil and Petroleum Products,442.2568,GWh
October 2018,Net Electricity Production,Natural Gas,4801.4896,GWh
October 2018,Net Electricity Production,Combustible Renewables,752.9946,GWh
October 2018,Net Electricity Production,Other Combustible Non-Renewables,9.844,GWh
October 2018,Net Electricity Production,Hydro,28909.0308,GWh
October 2018,Net Electricity Production,Wind,2977.2093,GWh
October 2018,Net Electricity Production,Solar,241.5631,GWh
October 2018,Net Electricity Production,Geothermal,0.0,GWh
October 2018,Net Electricity Production,Other Renewables,2.2382,GWh
October 2018,Net Electricity Production,Not Specified,18.4197,GWh
October 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",32883.0359,GWh
October 2018,Total Imports,Electricity,902.2882,GWh
October 2018,Total Exports,Electricity,4187.7916,GWh
October 2018,Used for pumped storage,Electricity,15.887,GWh
October 2018,Distribution Losses,Electricity,2670.0893,GWh
October 2018,Final Consumption (Calculated),Electricity,43910.3897,GWh
September 2018,Net Electricity Production,Electricity,46640.813,GWh
September 2018,Net Electricity Production,Nuclear,7882.0051,GWh
September 2018,Net Electricity Production,Total Combustible Fuels,10065.1266,GWh
September 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3634.6786,GWh
September 2018,Net Electricity Production,Oil and Petroleum Products,473.4652,GWh
September 2018,Net Electricity Production,Natural Gas,5140.3135,GWh
September 2018,Net Electricity Production,Combustible Renewables,806.1307,GWh
September 2018,Net Electricity Production,Other Combustible Non-Renewables,10.5387,GWh
September 2018,Net Electricity Production,Hydro,26166.9882,GWh
September 2018,Net Electricity Production,Wind,2141.9328,GWh
September 2018,Net Electricity Production,Solar,368.46,GWh
September 2018,Net Electricity Production,Geothermal,0.0,GWh
September 2018,Net Electricity Production,Other Renewables,1.4822,GWh
September 2018,Net Electricity Production,Not Specified,14.8182,GWh
September 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",29484.9938,GWh
September 2018,Total Imports,Electricity,879.139,GWh
September 2018,Total Exports,Electricity,4627.7715,GWh
September 2018,Used for pumped storage,Electricity,14.3801,GWh
September 2018,Distribution Losses,Electricity,2498.4665,GWh
September 2018,Final Consumption (Calculated),Electricity,40379.334,GWh
August 2018,Net Electricity Production,Electricity,51497.1704,GWh
August 2018,Net Electricity Production,Nuclear,8479.7875,GWh
August 2018,Net Electricity Production,Total Combustible Fuels,11191.5968,GWh
August 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",4041.465,GWh
August 2018,Net Electricity Production,Oil and Petroleum Products,526.4546,GWh
August 2018,Net Electricity Production,Natural Gas,5715.6077,GWh
August 2018,Net Electricity Production,Combustible Renewables,896.3514,GWh
August 2018,Net Electricity Production,Other Combustible Non-Renewables,11.7181,GWh
August 2018,Net Electricity Production,Hydro,29480.6199,GWh
August 2018,Net Electricity Production,Wind,1790.7244,GWh
August 2018,Net Electricity Production,Solar,537.7155,GWh
August 2018,Net Electricity Production,Geothermal,0.0,GWh
August 2018,Net Electricity Production,Other Renewables,1.558,GWh
August 2018,Net Electricity Production,Not Specified,15.1682,GWh
August 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",32706.9692,GWh
August 2018,Total Imports,Electricity,721.4375,GWh
August 2018,Total Exports,Electricity,5855.7802,GWh
August 2018,Used for pumped storage,Electricity,16.2011,GWh
August 2018,Distribution Losses,Electricity,2745.5087,GWh
August 2018,Final Consumption (Calculated),Electricity,43601.1179,GWh
July 2018,Net Electricity Production,Electricity,52148.1586,GWh
July 2018,Net Electricity Production,Nuclear,8511.2591,GWh
July 2018,Net Electricity Production,Total Combustible Fuels,10853.4306,GWh
July 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3919.3478,GWh
July 2018,Net Electricity Production,Oil and Petroleum Products,510.5472,GWh
July 2018,Net Electricity Production,Natural Gas,5542.9045,GWh
July 2018,Net Electricity Production,Combustible Renewables,869.2671,GWh
July 2018,Net Electricity Production,Other Combustible Non-Renewables,11.3641,GWh
July 2018,Net Electricity Production,Hydro,30296.6595,GWh
July 2018,Net Electricity Production,Wind,1952.5942,GWh
July 2018,Net Electricity Production,Solar,516.8446,GWh
July 2018,Net Electricity Production,Geothermal,0.0,GWh
July 2018,Net Electricity Production,Other Renewables,1.8745,GWh
July 2018,Net Electricity Production,Not Specified,15.4961,GWh
July 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",33637.24,GWh
July 2018,Total Imports,Electricity,676.1648,GWh
July 2018,Total Exports,Electricity,6526.7785,GWh
July 2018,Used for pumped storage,Electricity,16.6496,GWh
July 2018,Distribution Losses,Electricity,2777.3555,GWh
July 2018,Final Consumption (Calculated),Electricity,43503.5398,GWh
June 2018,Net Electricity Production,Electricity,46673.6974,GWh
June 2018,Net Electricity Production,Nuclear,7658.3741,GWh
June 2018,Net Electricity Production,Total Combustible Fuels,8275.153,GWh
June 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2988.2904,GWh
June 2018,Net Electricity Production,Oil and Petroleum Products,389.2646,GWh
June 2018,Net Electricity Production,Natural Gas,4226.1645,GWh
June 2018,Net Electricity Production,Combustible Renewables,662.7691,GWh
June 2018,Net Electricity Production,Other Combustible Non-Renewables,8.6645,GWh
June 2018,Net Electricity Production,Hydro,28000.1258,GWh
June 2018,Net Electricity Production,Wind,2232.7662,GWh
June 2018,Net Electricity Production,Solar,491.2124,GWh
June 2018,Net Electricity Production,Geothermal,0.0,GWh
June 2018,Net Electricity Production,Other Renewables,1.685,GWh
June 2018,Net Electricity Production,Not Specified,14.3809,GWh
June 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",31388.5585,GWh
June 2018,Total Imports,Electricity,1008.9147,GWh
June 2018,Total Exports,Electricity,5417.7306,GWh
June 2018,Used for pumped storage,Electricity,15.3875,GWh
June 2018,Distribution Losses,Electricity,2507.0187,GWh
June 2018,Final Consumption (Calculated),Electricity,39742.4754,GWh
May 2018,Net Electricity Production,Electricity,47743.305,GWh
May 2018,Net Electricity Production,Nuclear,7138.6638,GWh
May 2018,Net Electricity Production,Total Combustible Fuels,8429.4725,GWh
May 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3044.0176,GWh
May 2018,Net Electricity Production,Oil and Petroleum Products,396.5238,GWh
May 2018,Net Electricity Production,Natural Gas,4304.9762,GWh
May 2018,Net Electricity Production,Combustible Renewables,675.1288,GWh
May 2018,Net Electricity Production,Other Combustible Non-Renewables,8.8261,GWh
May 2018,Net Electricity Production,Hydro,29229.7453,GWh
May 2018,Net Electricity Production,Wind,2455.5505,GWh
May 2018,Net Electricity Production,Solar,472.4121,GWh
May 2018,Net Electricity Production,Geothermal,0.0,GWh
May 2018,Net Electricity Production,Other Renewables,2.0169,GWh
May 2018,Net Electricity Production,Not Specified,15.444,GWh
May 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",32834.8535,GWh
May 2018,Total Imports,Electricity,1098.1834,GWh
May 2018,Total Exports,Electricity,5574.1991,GWh
May 2018,Used for pumped storage,Electricity,16.0632,GWh
May 2018,Distribution Losses,Electricity,2567.9492,GWh
May 2018,Final Consumption (Calculated),Electricity,40683.2768,GWh
April 2018,Net Electricity Production,Electricity,49610.5603,GWh
April 2018,Net Electricity Production,Nuclear,6917.2836,GWh
April 2018,Net Electricity Production,Total Combustible Fuels,9060.3867,GWh
April 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3271.8509,GWh
April 2018,Net Electricity Production,Oil and Petroleum Products,426.2021,GWh
April 2018,Net Electricity Production,Natural Gas,4627.1874,GWh
April 2018,Net Electricity Production,Combustible Renewables,725.6596,GWh
April 2018,Net Electricity Production,Other Combustible Non-Renewables,9.4867,GWh
April 2018,Net Electricity Production,Hydro,30511.4267,GWh
April 2018,Net Electricity Production,Wind,2771.7513,GWh
April 2018,Net Electricity Production,Solar,330.1743,GWh
April 2018,Net Electricity Production,Geothermal,0.0,GWh
April 2018,Net Electricity Production,Other Renewables,2.149,GWh
April 2018,Net Electricity Production,Not Specified,17.3887,GWh
April 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",34341.1609,GWh
April 2018,Total Imports,Electricity,1468.8028,GWh
April 2018,Total Exports,Electricity,4147.7835,GWh
April 2018,Used for pumped storage,Electricity,16.7676,GWh
April 2018,Distribution Losses,Electricity,2685.6104,GWh
April 2018,Final Consumption (Calculated),Electricity,44229.2016,GWh
March 2018,Net Electricity Production,Electricity,56685.0549,GWh
March 2018,Net Electricity Production,Nuclear,8059.1636,GWh
March 2018,Net Electricity Production,Total Combustible Fuels,10398.3484,GWh
March 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3755.0103,GWh
March 2018,Net Electricity Production,Oil and Petroleum Products,489.14,GWh
March 2018,Net Electricity Production,Natural Gas,5310.4916,GWh
March 2018,Net Electricity Production,Combustible Renewables,832.8189,GWh
March 2018,Net Electricity Production,Other Combustible Non-Renewables,10.8876,GWh
March 2018,Net Electricity Production,Hydro,35106.8109,GWh
March 2018,Net Electricity Production,Wind,2785.6002,GWh
March 2018,Net Electricity Production,Solar,311.3962,GWh
March 2018,Net Electricity Production,Geothermal,0.0,GWh
March 2018,Net Electricity Production,Other Renewables,1.7967,GWh
March 2018,Net Electricity Production,Not Specified,21.9389,GWh
March 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",39038.4229,GWh
March 2018,Total Imports,Electricity,1265.1311,GWh
March 2018,Total Exports,Electricity,5384.8772,GWh
March 2018,Used for pumped storage,Electricity,19.293,GWh
March 2018,Distribution Losses,Electricity,3046.8591,GWh
March 2018,Final Consumption (Calculated),Electricity,49499.1568,GWh
February 2018,Net Electricity Production,Electricity,55054.8948,GWh
February 2018,Net Electricity Production,Nuclear,7252.6481,GWh
February 2018,Net Electricity Production,Total Combustible Fuels,10178.5491,GWh
February 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",3675.6372,GWh
February 2018,Net Electricity Production,Oil and Petroleum Products,478.8006,GWh
February 2018,Net Electricity Production,Natural Gas,5198.2389,GWh
February 2018,Net Electricity Production,Combustible Renewables,815.2149,GWh
February 2018,Net Electricity Production,Other Combustible Non-Renewables,10.6574,GWh
February 2018,Net Electricity Production,Hydro,34308.5232,GWh
February 2018,Net Electricity Production,Wind,3151.4374,GWh
February 2018,Net Electricity Production,Solar,143.6931,GWh
February 2018,Net Electricity Production,Geothermal,0.0,GWh
February 2018,Net Electricity Production,Other Renewables,1.8479,GWh
February 2018,Net Electricity Production,Not Specified,18.196,GWh
February 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",38420.7165,GWh
February 2018,Total Imports,Electricity,1428.8761,GWh
February 2018,Total Exports,Electricity,4599.2521,GWh
February 2018,Used for pumped storage,Electricity,18.8543,GWh
February 2018,Distribution Losses,Electricity,2969.7591,GWh
February 2018,Final Consumption (Calculated),Electricity,48895.9054,GWh
January 2018,Net Electricity Production,Electricity,63956.3533,GWh
January 2018,Net Electricity Production,Nuclear,8503.9697,GWh
January 2018,Net Electricity Production,Total Combustible Fuels,11910.4493,GWh
January 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",4301.0542,GWh
January 2018,Net Electricity Production,Oil and Petroleum Products,560.2695,GWh
January 2018,Net Electricity Production,Natural Gas,6082.7295,GWh
January 2018,Net Electricity Production,Combustible Renewables,953.9253,GWh
