Time,Balance,Product,Value,Unit
September 2022,Net Electricity Production,Geothermal,1380.6203,GWh
September 2022,Net Electricity Production,Not Specified,189.2398,GWh
September 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",68452.5391,GWh
September 2022,Total Imports,Electricity,3623.4469,GWh
September 2022,Total Exports,Electricity,1025.5731,GWh
September 2022,Used for pumped storage,Electricity,2800.4989,GWh
September 2022,Distribution Losses,Electricity,9431.2378,GWh
September 2022,Final Consumption (Calculated),Electricity,348208.0242,GWh
August 2022,Net Electricity Production,Electricity,421900.9715,GWh
August 2022,Net Electricity Production,Nuclear,68863.195,GWh
August 2022,Net Electricity Production,Total Combustible Fuels,283439.8547,GWh
August 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",88712.5795,GWh
August 2022,Net Electricity Production,Oil and Petroleum Products,3181.2602,GWh
August 2022,Net Electricity Production,Natural Gas,185925.666,GWh
August 2022,Net Electricity Production,Combustible Renewables,4914.7741,GWh
August 2022,Net Electricity Production,Other Combustible Non-Renewables,705.5748,GWh
August 2022,Net Electricity Production,Hydro,24982.7756,GWh
August 2022,Net Electricity Production,Wind,24420.6168,GWh
August 2022,Net Electricity Production,Solar,18590.6612,GWh
August 2022,Net Electricity Production,Geothermal,1375.8726,GWh
August 2022,Net Electricity Production,Not Specified,227.9956,GWh
August 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",74284.7004,GWh
August 2022,Total Imports,Electricity,5198.6055,GWh
August 2022,Total Exports,Electricity,1169.6804,GWh
August 2022,Used for pumped storage,Electricity,3465.7515,GWh
August 2022,Distribution Losses,Electricity,20277.61,GWh
August 2022,Final Consumption (Calculated),Electricity,402186.5351,GWh
July 2022,Net Electricity Production,Electricity,432965.9758,GWh
July 2022,Net Electricity Production,Nuclear,68823.2166,GWh
July 2022,Net Electricity Production,Total Combustible Fuels,285360.0912,GWh
July 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",90186.1154,GWh
July 2022,Net Electricity Production,Oil and Petroleum Products,2919.3789,GWh
July 2022,Net Electricity Production,Natural Gas,186436.5876,GWh
July 2022,Net Electricity Production,Combustible Renewables,5088.7917,GWh
July 2022,Net Electricity Production,Other Combustible Non-Renewables,729.2176,GWh
July 2022,Net Electricity Production,Hydro,27368.2729,GWh
July 2022,Net Electricity Production,Wind,29403.7878,GWh
July 2022,Net Electricity Production,Solar,20373.316,GWh
July 2022,Net Electricity Production,Geothermal,1378.1727,GWh
July 2022,Net Electricity Production,Not Specified,259.1186,GWh
July 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",83612.3411,GWh
July 2022,Total Imports,Electricity,4880.1722,GWh
July 2022,Total Exports,Electricity,1666.8536,GWh
July 2022,Used for pumped storage,Electricity,3509.371,GWh
July 2022,Distribution Losses,Electricity,29639.283,GWh
July 2022,Final Consumption (Calculated),Electricity,403030.6404,GWh
June 2022,Net Electricity Production,Electricity,387941.5402,GWh
June 2022,Net Electricity Production,Nuclear,65631.2017,GWh
June 2022,Net Electricity Production,Total Combustible Fuels,238009.7637,GWh
June 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",76512.4652,GWh
June 2022,Net Electricity Production,Oil and Petroleum Products,3108.1334,GWh
June 2022,Net Electricity Production,Natural Gas,152874.7293,GWh
June 2022,Net Electricity Production,Combustible Renewables,4809.7177,GWh
June 2022,Net Electricity Production,Other Combustible Non-Renewables,704.7181,GWh
June 2022,Net Electricity Production,Hydro,28284.4969,GWh
June 2022,Net Electricity Production,Wind,33752.4162,GWh
June 2022,Net Electricity Production,Solar,20703.0835,GWh
June 2022,Net Electricity Production,Geothermal,1310.1283,GWh
June 2022,Net Electricity Production,Not Specified,250.45,GWh
June 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",88859.8426,GWh
June 2022,Total Imports,Electricity,5036.0437,GWh
June 2022,Total Exports,Electricity,1345.8481,GWh
June 2022,Used for pumped storage,Electricity,3060.745,GWh
June 2022,Distribution Losses,Electricity,27092.839,GWh
June 2022,Final Consumption (Calculated),Electricity,361478.1518,GWh
