Indicator,Indicator_Code,Base Year,1990M01,1990M02,1990M03,1990M04,1990M05,1990M06,1990M07,1990M08,1990M09,1990M10,1990M11,1990M12,1991M01,1991M02,1991M03,1991M04,1991M05,1991M06,1991M07,1991M08,1991M09,1991M10,1991M11,1991M12,1992M01,1992M02,1992M03,1992M04,1992M05,1992M06,1992M07,1992M08,1992M09,1992M10,1992M11,1992M12,1993M01,1993M02,1993M03,1993M04,1993M05,1993M06,1993M07,1993M08,1993M09,1993M10,1993M11,1993M12,1994M01,1994M02,1994M03,1994M04,1994M05,1994M06,1994M07,1994M08,1994M09,1994M10,1994M11,1994M12,1995M01,1995M02,1995M03,1995M04,1995M05,1995M06,1995M07,1995M08,1995M09,1995M10,1995M11,1995M12,1996M01,1996M02,1996M03,1996M04,1996M05,1996M06,1996M07,1996M08,1996M09,1996M10,1996M11,1996M12,1997M01,1997M02,1997M03,1997M04,1997M05,1997M06,1997M07,1997M08,1997M09,1997M10,1997M11,1997M12,1998M01,1998M02,1998M03,1998M04,1998M05,1998M06,1998M07,1998M08,1998M09,1998M10,1998M11,1998M12,1999M01,1999M02,1999M03,1999M04,1999M05,1999M06,1999M07,1999M08,1999M09,1999M10,1999M11,1999M12,2000M01,2000M02,2000M03,2000M04,2000M05,2000M06,2000M07,2000M08,2000M09,2000M10,2000M11,2000M12,2001M01,2001M02,2001M03,2001M04,2001M05,2001M06,2001M07,2001M08,2001M09,2001M10,2001M11,2001M12,2002M01,2002M02,2002M03,2002M04,2002M05,2002M06,2002M07,2002M08,2002M09,2002M10,2002M11,2002M12,2003M01,2003M02,2003M03,2003M04,2003M05,2003M06,2003M07,2003M08,2003M09,2003M10,2003M11,2003M12,2004M01,2004M02,2004M03,2004M04,2004M05,2004M06,2004M07,2004M08,2004M09,2004M10,2004M11,2004M12,2005M01,2005M02,2005M03,2005M04,2005M05,2005M06,2005M07,2005M08,2005M09,2005M10,2005M11,2005M12,2006M01,2006M02,2006M03,2006M04,2006M05,2006M06,2006M07,2006M08,2006M09,2006M10,2006M11,2006M12,2007M01,2007M02,2007M03,2007M04,2007M05,2007M06,2007M07,2007M08,2007M09,2007M10,2007M11,2007M12,2008M01,2008M02,2008M03,2008M04,2008M05,2008M06,2008M07,2008M08,2008M09,2008M10,2008M11,2008M12,2009M01,2009M02,2009M03,2009M04,2009M05,2009M06,2009M07,2009M08,2009M09,2009M10,2009M11,2009M12,2010M01,2010M02,2010M03,2010M04,2010M05,2010M06,2010M07,2010M08,2010M09,2010M10,2010M11,2010M12,2011M01,2011M02,2011M03,2011M04,2011M05,2011M06,2011M07,2011M08,2011M09,2011M10,2011M11,2011M12,2012M01,2012M02,2012M03,2012M04,2012M05,2012M06,2012M07,2012M08,2012M09,2012M10,2012M11,2012M12,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2020M05,2020M06,2020M07,2020M08,2020M09,2020M10,2020M11,2020M12,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09,2021M10,2021M11,2021M12,2022M01,2022M02,2022M03,2022M04,2022M05,2022M06,2022M07,2022M08,2022M09,2022M10,2022M11,2022M12,2023M01,2023M02,2023M03
"Financial Market Prices, Equities, Index",FPE_IX,,66.2274153422892,63.7546822935969,63.9539644452697,66.230140922178,68.5451327191523,71.7922703881415,70.0145516362386,60.7832152869711,56.1258148093005,53.8586302960659,49.7134685653104,50.3878395037689,47.764186502959,51.8059238079965,55.2404607128331,56.3178303812428,55.45622435422,57.3970375192405,54.0745997340467,52.9950728763407,51.8344339861233,49.8023494192397,48.3790430264431,46.9390793593417,50.5980790990846,50.9481317553485,48.1993329883314,47.6181701446818,46.1373301291266,45.0021359052735,39.9998491233305,38.0280372338712,34.7212148777258,37.8989237583338,42.607128432642,40.6619770019244,44.618274421081,47.354653731153,47.9225384070701,48.7982341508933,51.60139568065,50.201896156325,52.0062355551284,56.9075466458243,56.7769748319239,55.3297090606799,51.5649384465552,55.8535336658371,57.9678780712347,63.0867620983719,62.7698249315122,73.1648154585908,73.8838166958714,67.8983991607664,66.2331954091231,64.6744748575719,63.6961619496696,59.9779240278803,59.9796739114179,58.4174456304233,62.0565976361668,62.5851329008576,57.7231748963272,57.7870575890021,61.2553898469903,58.8630595675485,59.8866336388314,61.9142666293933,60.5749558713814,56.0194363449749,54.2625183612977,54.2584355038732,56.8106617743699,58.0182480125597,56.3470259355259,58.6633603102792,63.012957069922,62.7302929983068,59.78380394077,57.3109679937808,56.9845984830362,59.0195231654129,60.8781236536388,61.9820398576757,70.3374605792592,73.6944740296897,70.715323337737,71.9025185634193,73.6104900322124,75.8242035679474,85.4306189092668,85.7054002363496,89.8547685474818,92.160284513791,89.7398709616566,95.0864719823403,107.819959217362,116.605820052214,132.261060941669,147.020608293286,143.476362816741,138.92300170461,147.810580568422,138.45974989691,117.831356530808,111.261010564378,126.051580527539,132.007360903169,142.247547067422,139.633907663376,146.516895405259,148.481629974356,145.809919793942,145.80850126742,146.219426228684,138.044914187873,142.933975481316,138.476374709252,142.282853433064,159.857229021342,166.666950113364,188.657960701732,198.627532919927,182.371238578531,186.228656246751,189.466778677452,193.123011800485,191.764172415692,192.787892259562,186.590582019002,195.541002955213,183.909107525198,180.77220700667,175.263055463866,160.730425194036,165.941878489055,166.650417786991,157.954427589688,152.805084441681,150.889383305348,123.733364583927,127.65886537367,132.983242170636,134.749571224821,135.268386167304,131.417968645725,140.448212935776,141.252703787281,135.178183114804,123.194985994654,113.603288172244,112.033729000083,104.712725257821,99.7671421748729,107.269140958978,107.32898060607,104.108521158028,100.184660589508,97.0624353280886,102.897684436138,106.399697327926,111.469946781266,110.227403909145,111.664251840315,113.663919768728,113.581712604342,117.547829460977,120.710147083826,122.474056026796,122.946621355347,121.854325553981,125.49427293906,122.663927884219,124.730776763217,123.631357459751,120.458381288312,124.768639477799,128.086213358496,132.76914915103,137.512432344753,141.902526382873,145.907641326549,145.273553907606,145.097973459896,143.145840992221,146.79850783178,150.985167710698,153.254017828865,157.218074024606,152.289771118153,153.178146565864,158.452877413574,163.357728083186,169.089770138169,174.168948836221,176.090223023382,171.116861013954,162.591558940333,165.029560261372,169.278616748811,173.348047599241,178.766024207335,185.029011429622,187.527633077331,192.409514274612,196.179278028595,188.865146790086,199.745838715801,201.88584607895,197.102737753125,194.839150209107,183.270887147161,183.357108998849,187.166516342939,177.065808023934,176.350242977281,162.109640769081,154.115865911882,145.232306451545,151.153310755256,153.60810887579,142.428086416807,129.852138311848,130.636431580978,125.958234010021,100.401726996833,95.636310869434,89.1498594769612,88.5607667270599,81.7171724956731,70.8881679769781,84.0137032356972,93.8876523115546,92.8629567713332,91.4278930231331,100.370490013838,106.112337480281,109.358533752351,105.743802329922,105.735594965762,108.270568009318,101.003927029795,105.770874381851,107.580781925996,95.201198071004,94.3535733500761,95.7329005207746,96.513028858838,97.6108556886604,100.1900505003,99.1376704182862,98.6345712451016,102.401445149415,107.014473798985,104.463208525083,106.010909159025,104.207616505397,97.9329641074305,93.4266924409206,78.0167537414581,72.9463176624569,78.9184000682722,75.4265341122911,75.379433641853,77.3763343410663,83.0974184011656,83.9472480855991,75.8370248182424,70.2935628183129,68.7372260773071,70.6216736377371,75.3548115493743,80.526185957741,79.637034424125,78.3629330118306,80.9096046117628,87.8485635147649,83.9250147035848,82.096671214574,82.4829685709504,88.924401958518,83.6963109888695,83.3042562277842,88.6508639858564,90.621060127058,96.4790356714607,97.9199731974436,95.4561776008272,100.896925050789,103.289249205333,107.644970863602,111.493122172689,109.048368885903,112.070761362159,107.812364343066,102.200364727505,106.765864163734,98.6948402475868,99.190222048502,98.4389419829696,99.8180241577231,109.766390751893,117.515000004338,121.911390989488,120.758562569999,118.844164255286,119.234136550838,119.207248245867,112.77040853227,116.022852200939,117.340317895509,114.431726035734,104.730192856214,93.6511699755836,99.8965453581154,99.13301549533,98.4298771330023,94.2243992380422,91.5562096493593,93.0026044600185,92.851380712929,93.449844557729,92.4395425292799,102.162819098924,106.976438178514,105.013408168706,110.494886194535,113.402375572557,118.626362860126,117.06445246137,118.045416225398,119.7172685545,122.551504144949,124.568188266726,124.786847147693,124.184157122841,128.976277808252,124.700547326045,124.021051072416,128.378487702301,129.374273721005,122.717611395701,122.524187097074,118.950492495442,118.885874814932,110.567588741232,107.639519703824,104.963490244899,108.502395422332,113.138331192766,118.152234457444,122.294993390469,117.17433314273,117.172924416046,122.82504211761,116.831828811533,122.436601046715,123.369361858552,130.260607801253,130.840145709297,132.570000828393,134.006105809359,98.5880832645261,97.6946443018715,99.2315038652449,109.438218683483,111.766721394337,111.470398798785,109.705325512586,107.851563694275,117.011778333181,122.832208249003,124.634888412769,128.543124977383,133.643450561681,137.61048615311,138.760925862134,143.824134560756,140.417955936561,143.730668607715,143.366420886394,144.677430937812,155.059954846227,155.302194586907,157.503911896192,151.751070236714,139.798973681362,143.317911689272,139.773555352061,132.594414061828,125.656000887294,131.847703783161,125.341909960826,124.087867591533,138.055337540356,138.216789868152,145.791543873083,154.49469713933,151.459467488043
"Prices, Producer Price Index, All Commodities, Index",PPPI_IX,2010=100,61.86793028715,61.9444048610526,62.0208794349551,62.0208794349551,62.0208794349551,62.0973540088577,62.1738285827602,62.7856251739805,63.0915234695906,63.5503709130058,63.5503709130058,63.7033200608109,64.4680657998362,64.5445403737388,64.6210149476413,64.5445403737388,64.3915912259337,64.4680657998362,64.6210149476413,64.6210149476413,64.7739640954464,64.9269132432514,65.003387817154,64.9269132432514,65.3092861127641,65.5387098344717,65.5387098344717,65.6916589822768,65.6916589822768,65.8446081300818,65.8446081300818,65.8446081300818,65.9975572778869,66.2269809995945,66.4564047213021,66.6093538691072,67.1446758864249,67.3740996081325,67.7564724776452,68.1388453471579,68.2917944949629,68.5212182166705,68.5976927905731,68.7506419383781,68.7506419383781,68.9035910861832,69.0565402339883,69.0565402339883,69.5153876774035,69.8212859730136,69.9742351208187,70.2036588425263,70.4330825642339,70.586031712039,70.8154554337466,71.1213537293567,71.3507774510643,71.8096248944795,72.3449469117973,72.8037943552124,73.4155909464327,74.2568112593606,75.2509807200936,75.9392518852164,76.7804721981442,77.0863704937544,77.315794215462,77.4687433632671,77.5452179371696,77.5452179371696,77.5452179371696,77.5452179371696,77.7746416588772,77.8511162327797,78.0040653805848,78.0805399544873,77.9275908066823,77.6216925110721,77.5452179371696,77.7746416588772,77.9275908066823,78.0805399544873,78.2334891022924,78.2334891022924,78.462912824,78.462912824,78.6923365457076,78.6923365457076,78.7688111196101,78.8452856935127,78.8452856935127,79.0747094152203,79.1511839891228,79.3041331369279,79.4570822847329,79.3806077108304,79.4570822847329,79.4570822847329,79.3806077108304,79.3806077108304,79.2276585630253,79.1511839891228,79.0747094152203,78.8452856935127,78.7688111196101,78.615861971805,78.462912824,78.3099636761949,78.1570145283898,78.0040653805848,77.9275908066822,78.0805399544873,78.0805399544873,78.0805399544873,78.615861971805,78.8452856935126,79.3806077108304,79.8394551542456,80.2218280237583,80.5277263193684,81.1395229105887,81.4484297237,81.963274412219,81.963274412219,82.3751501630342,82.7870259138493,82.9929637892569,83.1989016646645,83.9196842285911,84.1256221039986,84.3315599794062,84.1256221039986,84.43452891711,84.43452891711,84.43452891711,84.6404667925176,84.6404667925176,84.6404667925176,84.3315599794062,84.2285910417024,84.2285910417024,83.9196842285911,83.7137463531835,83.7137463531835,83.9196842285911,83.9196842285911,84.0226531662948,84.2285910417024,84.2285910417024,84.1256221039986,84.2285910417024,84.5374978548138,84.7434357302214,84.7434357302214,84.5374978548138,84.7434357302214,85.2582804187404,85.4642182941479,85.5671872318517,85.1553114810366,84.7434357302214,84.7434357302214,84.8464046679252,85.1553114810366,85.0523425433328,85.0523425433328,85.1553114810366,85.0523425433328,85.1553114810366,85.2582804187404,85.8760940449631,86.2879697957783,87.0087523597048,87.1117212974086,87.42062811052,87.7295349236314,87.935472799039,88.3473485498541,88.2443796121504,88.0384417367428,88.8621932383731,88.9651621760769,89.3770379268921,89.6859447400034,89.4800068645959,89.9948515531148,90.2007894285224,90.5096962416338,90.8186030547452,91.2304788055603,91.0245409301528,91.1275098678565,92.3631371203021,92.877981808821,93.39282649734,94.0106401235627,94.2165779989703,94.4225158743779,95.349236313712,95.349236313712,94.5254848120817,94.5254848120817,94.3195469366741,94.3195469366741,94.7314226874893,95.0403295006006,95.5551741891196,96.0700188776386,96.4818946284538,96.8937703792689,97.0997082546765,97.4086150677879,97.9234597563069,98.335335507122,99.1590870087524,99.2620559464562,99.7769006349751,100.394714261198,101.012527887421,101.321434700532,102.660030890681,103.586751330015,104.616440707053,104.204564956238,104.204564956238,102.35112407757,100.394714261198,98.7472112579372,98.1293976317144,97.7175218808993,96.9967393169727,96.5848635661575,96.6878325038613,97.0997082546765,96.6878325038613,97.2026771923803,96.9967393169727,96.9967393169727,97.3056461300841,97.3056461300841,98.4383044448258,98.5412733825296,98.9531491333448,99.5709627595675,100.18877638579,100.394714261198,100.497683198902,100.703621074309,100.806590012013,100.18877638579,100.600652136605,101.115496825124,102.35112407757,102.660030890681,103.586751330015,104.410502831646,104.51347176935,104.719409644757,105.440192208684,105.749099021795,105.852067959499,105.749099021795,106.058005834906,106.16097477261,107.087695211944,107.602539900463,108.014415651279,108.632229277501,108.529260339798,108.529260339798,108.838167152909,109.764887592243,109.558949716835,108.838167152909,108.529260339798,108.32332246439,107.808477775871,107.911446713575,107.911446713575,107.49957096276,107.396602025056,107.705508838167,107.396602025056,107.49957096276,107.49957096276,106.572850523425,106.469881585722,106.366912648018,106.366912648018,106.366912648018,106.16097477261,106.058005834906,105.955036897203,106.16097477261,105.749099021795,105.749099021795,105.749099021795,105.440192208684,105.234254333276,104.51347176935,103.071906641496,103.689720267719,103.689720267719,103.689720267719,103.895658143127,103.792689205423,103.277844516904,102.660030890681,102.454093015274,102.248155139866,101.836279389051,101.218465762828,100.497683198902,100.085807448087,100.18877638579,99.5709627595675,100.18877638579,100.703621074309,101.836279389051,101.733310451347,101.733310451347,101.630341513643,101.52737257594,102.042217264459,103.071906641496,103.277844516904,103.277844516904,103.380813454608,103.071906641496,102.865968766089,102.865968766089,103.1748755792,103.277844516904,103.586751330015,104.101596018534,104.101596018534,104.719409644757,104.925347520165,105.131285395572,104.822378582461,105.543161146388,105.852067959499,107.293633087352,107.705508838167,108.117384588982,109.558949716835,108.838167152909,108.32332246439,108.32332246439,108.220353526686,108.220353526686,106.984726274241,107.087695211944,106.778788398833,106.572850523425,106.16097477261,106.366912648018,106.366912648018,106.058005834906,106.058005834906,105.852067959499,105.33722327098,104.204564956238,101.52737257594,101.424403638236,101.939248326755,102.865968766089,102.968937703793,103.071906641496,103.792689205423,103.586751330015,104.101596018534,105.543161146388,106.058005834906,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
"Prices, Consumer Price Index, All items, Index",PCPI_IX,2010=100,54.3275354710818,54.7513085239033,54.9632004269166,55.1750815767249,55.3445843459305,55.5988546295464,55.768357398752,56.1497628241759,56.4464007351894,56.9125414154087,57.2515684602298,57.3786928488329,57.7375165439178,58.1842261828407,58.5192637886353,58.7426186080967,58.9659734275582,59.2451696401862,59.4685244596476,59.6360378859425,59.9152340985705,60.1944303111985,60.5853093101598,60.7528227364546,61.1436909822109,61.4787285880055,61.7579248006336,61.981279620095,62.260475832723,62.4279892590179,62.5396720453511,62.7071854716459,62.8188682579791,63.0980644706071,63.54477410953,63.7122875358248,64.0473251416195,64.2706799610809,64.4940347805424,64.7732309931704,64.9965858126318,65.387464811593,65.6108196310545,65.6666502710162,65.8341744505159,66.1692013031056,66.392566875772,66.5042389089002,66.8392765146949,67.1184727273229,67.2859861536178,67.3976689399509,67.7885371857072,67.9002199720404,68.0677333983353,68.1794054314635,68.4027710041299,68.7377978567196,69.0169940693476,69.1845074956425,69.4637037082705,69.96625474036,70.5804885587826,70.8596847714106,71.3063944103335,71.7531040492564,71.8647868355896,72.088141655051,72.2556550813459,72.5348512939739,72.9257302929351,73.0374023260634,73.3408792754082,73.6270973308511,73.9133046330891,74.1995119353271,74.4857192375651,74.6288228886842,74.5572710631246,74.6288228886842,74.7003747142437,74.7719265398031,75.0581338420412,75.1296856676007,75.3443411442792,75.4159037230436,75.6305484465172,75.7021002720767,75.9167665019601,75.9167665019601,75.9167665019601,75.9883075743147,76.0598701530791,76.2745148765527,76.5607329319956,76.5607329319956,76.7753776554692,76.9900438853526,77.2046993620312,77.2762511875907,77.4193548387097,77.4909066642692,77.4909066642692,77.5624584898287,77.5624584898287,77.7055621409477,77.7771139665072,77.8486657920667,77.9202176176262,78.0633320219501,78.2064356730691,78.4210803965427,78.5641840476617,78.5641840476617,78.7788395243402,78.8504021031046,78.9935057542236,79.2797130564617,79.4228059543757,79.4943685331402,79.6374721842592,79.9236794864972,80.1383349631757,80.2098867887352,80.4960940909732,80.7107495676517,80.8538532187707,80.9254050443302,81.0685086954492,81.3547159976872,81.5693714743657,81.6409340531302,81.9986824277227,82.2849004831657,82.3564415555203,82.7142114365227,82.9288669132012,83.1435223898797,83.2150742154392,83.2150742154392,83.2150742154392,83.3581778665582,83.5012815176772,83.5728333432367,83.9305924710342,84.2167997732722,84.4314660031557,84.6461107266293,84.8607769565127,84.9323287820722,85.0754324331912,85.2185360843102,85.3616397354292,85.5762952121077,85.8625025143457,85.9340543399052,86.2918134677027,86.4349171188218,86.7211244210598,86.9357798977383,87.1504353744168,87.2219979531812,87.3651016043002,87.5797463277738,87.7228499788928,87.7944018044523,88.0090680343357,88.0806091066903,88.2237127578093,88.4383789876927,88.7245862899308,88.9392417666093,89.1538972432877,89.2970008944068,89.3685527199663,89.5832081966448,89.5832081966448,89.5832081966448,89.6547600222043,89.8694154988828,89.8694154988828,90.1556335543257,90.4418301033588,90.5849337544778,90.8711410567158,90.8711410567158,91.2289109377183,91.3720145888373,91.3720145888373,91.5866700655158,91.6582111378704,91.6582111378704,91.8728773677538,92.0875328444323,92.3021883211108,92.5883956233488,92.8746029255868,92.9461655043512,93.2323620533843,93.3754657045033,93.3039138789438,93.2323620533843,93.3039138789438,93.3754657045033,93.4470175300628,93.7332355855058,93.8763392366248,94.0194428877438,94.3056501899818,94.5203056666603,94.7349611433388,94.8780647944578,94.8780647944578,95.1642720966958,95.5220312244933,95.8082385267313,96.2375494800883,96.4522049567669,96.9530784888883,97.1677339655668,97.6685967444833,98.0979076978403,98.5987704767568,98.7418741278759,98.4556668256378,98.4556668256378,98.0979076978403,97.9548040467214,97.8117003956023,98.0263558722808,98.0979076978403,98.3125631745188,98.5272186511974,98.5987704767568,98.5987704767568,98.8849777789949,98.6703330555213,98.7418741278759,98.7418741278759,98.9565296045544,99.0996332556734,99.1711850812329,99.4574031366758,99.8151515112684,99.8867033368279,99.8867033368279,100.24447321783,100.459128694509,100.24447321783,100.459128694509,100.459128694509,100.816887822306,101.230165747123,101.530255436917,101.930382192112,102.430524506299,102.5305615717,102.630587883896,102.93067757369,103.230767263484,103.230767263484,103.830946643072,103.730920330876,104.131036332866,104.43112602266,104.83124202465,105.331395092042,105.831537406229,105.831537406229,106.031600783826,106.131637849227,106.531753851218,106.531753851218,106.531753851218,106.33169047362,106.531753851218,106.73180647561,106.831843541012,107.031896165404,107.031896165404,107.031896165404,107.331996608403,107.432012167395,107.832171182205,107.532049232796,107.331996608403,107.031896165404,107.231959543002,107.432012167395,107.331996608403,107.432012167395,107.632054038583,107.532049232796,107.632054038583,107.532049232796,107.732058844369,107.331996608403,107.432012167395,107.231959543002,107.231959543002,106.831843541012,107.231959543002,107.331996608403,107.532049232796,107.632054038583,107.832171182205,107.732058844369,107.932175987991,107.532049232796,107.732058844369,107.331996608403,107.331996608403,107.101921035865,106.886856937399,107.101921035865,106.994388986632,107.31698513433,107.424517183563,107.639581282029,107.854645380494,107.639581282029,107.532049232796,107.424517183563,107.854645380494,108.177241528193,108.607369725124,108.607369725124,109.037497922055,108.82243382359,108.714901774357,108.82243382359,109.145029971288,108.82243382359,108.607369725124,108.392305626658,108.82243382359,109.145029971288,109.145029971288,109.467626118986,109.575158168219,109.897754315918,110.112818414383,110.435414562082,110.865542759013,110.327882512849,110.327882512849,110.112818414383,110.00528636515,110.112818414383,110.220350463616,110.542946611314,110.75801070978,110.75801070978,110.865542759013,110.865542759013,111.295670955944,110.650478660547,110.542946611314,110.327882512849,110.542946611314,110.650478660547,110.542946611314,110.650478660547,110.75801070978,110.542946611314,110.650478660547,110.435414562082,110.75801070978,110.00528636515,110.220350463616,110.112818414383,110.327882512849,111.080606857478,111.188138906711,111.510735054409,111.940863251341,111.940863251341,112.048395300573,112.586055546737,113.016183743669,112.801119645203,113.553843989833,114.199036285229,114.629164482161,116.457209319118,117.532529811446,118.715382353007,118.607850303774,119.575638746869,120.973555386896,121.511215633059,122.479004076155,122.801600223853,126.995350143932,127.640542439329,127.963138587027,128.07067063626,128.285734734726,127.748074488562
Production,,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
