Time,Balance,Product,Value,Unit
January 2020,Total Exports,Electricity,749.2522,GWh
January 2020,Used for pumped storage,Electricity,178.4219,GWh
January 2020,Distribution Losses,Electricity,1574.9676,GWh
January 2020,Final Consumption (Calculated),Electricity,25677.0621,GWh
December 2019,Net Electricity Production,Electricity,22556.6565,GWh
December 2019,Net Electricity Production,Nuclear,0.0,GWh
December 2019,Net Electricity Production,Total Combustible Fuels,14045.1779,GWh
December 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1504.9022,GWh
December 2019,Net Electricity Production,Oil and Petroleum Products,718.938,GWh
December 2019,Net Electricity Production,Natural Gas,10032.7997,GWh
December 2019,Net Electricity Production,Combustible Renewables,1616.5748,GWh
December 2019,Net Electricity Production,Other Combustible Non-Renewables,171.9633,GWh
December 2019,Net Electricity Production,Hydro,4699.0056,GWh
December 2019,Net Electricity Production,Wind,2423.0484,GWh
December 2019,Net Electricity Production,Solar,880.9918,GWh
December 2019,Net Electricity Production,Geothermal,460.984,GWh
December 2019,Net Electricity Production,Other Renewables,0.0,GWh
December 2019,Net Electricity Production,Not Specified,47.4488,GWh
December 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10080.6045,GWh
December 2019,Total Imports,Electricity,3953.9946,GWh
December 2019,Total Exports,Electricity,553.9722,GWh
December 2019,Used for pumped storage,Electricity,284.0248,GWh
December 2019,Distribution Losses,Electricity,1435.6764,GWh
December 2019,Final Consumption (Calculated),Electricity,24236.9777,GWh
November 2019,Net Electricity Production,Electricity,22968.6788,GWh
November 2019,Net Electricity Production,Nuclear,0.0,GWh
November 2019,Net Electricity Production,Total Combustible Fuels,14692.2052,GWh
November 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1592.3333,GWh
November 2019,Net Electricity Production,Oil and Petroleum Products,760.7065,GWh
November 2019,Net Electricity Production,Natural Gas,10615.6807,GWh
November 2019,Net Electricity Production,Combustible Renewables,1541.5307,GWh
November 2019,Net Electricity Production,Other Combustible Non-Renewables,181.9539,GWh
November 2019,Net Electricity Production,Hydro,4719.0057,GWh
November 2019,Net Electricity Production,Wind,2173.0434,GWh
November 2019,Net Electricity Production,Solar,871.9918,GWh
November 2019,Net Electricity Production,Geothermal,464.9838,GWh
November 2019,Net Electricity Production,Other Renewables,0.0,GWh
November 2019,Net Electricity Production,Not Specified,47.4488,GWh
November 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9770.5554,GWh
November 2019,Total Imports,Electricity,3600.9951,GWh
November 2019,Total Exports,Electricity,451.9773,GWh
November 2019,Used for pumped storage,Electricity,199.0174,GWh
November 2019,Distribution Losses,Electricity,1444.6936,GWh
November 2019,Final Consumption (Calculated),Electricity,24473.9855,GWh
October 2019,Net Electricity Production,Electricity,22973.3872,GWh
October 2019,Net Electricity Production,Nuclear,0.0,GWh
October 2019,Net Electricity Production,Total Combustible Fuels,16744.9467,GWh
October 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1831.1694,GWh
October 2019,Net Electricity Production,Oil and Petroleum Products,874.8058,GWh
October 2019,Net Electricity Production,Natural Gas,12207.9398,GWh
October 2019,Net Electricity Production,Combustible Renewables,1621.7862,GWh
October 2019,Net Electricity Production,Other Combustible Non-Renewables,209.2454,GWh
October 2019,Net Electricity Production,Hydro,3007.0036,GWh
October 2019,Net Electricity Production,Wind,1025.0205,GWh
October 2019,Net Electricity Production,Solar,1666.9844,GWh
October 2019,Net Electricity Production,Geothermal,481.9832,GWh
October 2019,Net Electricity Production,Other Renewables,0.0,GWh
October 2019,Net Electricity Production,Not Specified,47.4488,GWh
October 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7802.7779,GWh
October 2019,Total Imports,Electricity,4182.9943,GWh
October 2019,Total Exports,Electricity,493.9752,GWh
October 2019,Used for pumped storage,Electricity,271.0237,GWh
October 2019,Distribution Losses,Electricity,1475.1752,GWh
October 2019,Final Consumption (Calculated),Electricity,24916.2074,GWh
September 2019,Net Electricity Production,Electricity,23910.2473,GWh
September 2019,Net Electricity Production,Nuclear,0.0,GWh
September 2019,Net Electricity Production,Total Combustible Fuels,16462.8069,GWh
September 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1807.8603,GWh
September 2019,Net Electricity Production,Oil and Petroleum Products,863.6704,GWh
September 2019,Net Electricity Production,Natural Gas,12052.5441,GWh
September 2019,Net Electricity Production,Combustible Renewables,1532.1502,GWh
September 2019,Net Electricity Production,Other Combustible Non-Renewables,206.5819,GWh
September 2019,Net Electricity Production,Hydro,3585.0043,GWh
September 2019,Net Electricity Production,Wind,1189.0237,GWh
September 2019,Net Electricity Production,Solar,2156.9798,GWh
September 2019,Net Electricity Production,Geothermal,468.9837,GWh
September 2019,Net Electricity Production,Other Renewables,0.0,GWh
September 2019,Net Electricity Production,Not Specified,47.4488,GWh
September 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8932.1417,GWh
September 2019,Total Imports,Electricity,3343.9954,GWh
September 2019,Total Exports,Electricity,581.9708,GWh
September 2019,Used for pumped storage,Electricity,157.0137,GWh
September 2019,Distribution Losses,Electricity,1475.6731,GWh
September 2019,Final Consumption (Calculated),Electricity,25039.5851,GWh
August 2019,Net Electricity Production,Electricity,24034.4309,GWh
August 2019,Net Electricity Production,Nuclear,0.0,GWh
August 2019,Net Electricity Production,Total Combustible Fuels,15742.0045,GWh
August 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1713.1369,GWh
August 2019,Net Electricity Production,Oil and Petroleum Products,818.4181,GWh
August 2019,Net Electricity Production,Natural Gas,11421.0469,GWh
August 2019,Net Electricity Production,Combustible Renewables,1593.6446,GWh
August 2019,Net Electricity Production,Other Combustible Non-Renewables,195.758,GWh
August 2019,Net Electricity Production,Hydro,4367.0052,GWh
August 2019,Net Electricity Production,Wind,714.0143,GWh
August 2019,Net Electricity Production,Solar,2679.9749,GWh
August 2019,Net Electricity Production,Geothermal,483.9832,GWh
August 2019,Net Electricity Production,Other Renewables,0.0,GWh
August 2019,Net Electricity Production,Not Specified,47.4488,GWh
August 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9838.6222,GWh
August 2019,Total Imports,Electricity,2782.9962,GWh
August 2019,Total Exports,Electricity,558.9719,GWh
August 2019,Used for pumped storage,Electricity,129.0113,GWh
August 2019,Distribution Losses,Electricity,1452.6598,GWh
August 2019,Final Consumption (Calculated),Electricity,24676.7842,GWh
July 2019,Net Electricity Production,Electricity,27565.4894,GWh
July 2019,Net Electricity Production,Nuclear,0.0,GWh
July 2019,Net Electricity Production,Total Combustible Fuels,17694.053,GWh
July 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1952.2747,GWh
July 2019,Net Electricity Production,Oil and Petroleum Products,932.6616,GWh
July 2019,Net Electricity Production,Natural Gas,13015.3182,GWh
July 2019,Net Electricity Production,Combustible Renewables,1570.7145,GWh
July 2019,Net Electricity Production,Other Combustible Non-Renewables,223.084,GWh
July 2019,Net Electricity Production,Hydro,5246.0063,GWh
July 2019,Net Electricity Production,Wind,1240.0248,GWh
July 2019,Net Electricity Production,Solar,2857.9733,GWh
July 2019,Net Electricity Production,Geothermal,479.9833,GWh
July 2019,Net Electricity Production,Other Renewables,0.0,GWh
July 2019,Net Electricity Production,Not Specified,47.4488,GWh
July 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11394.7021,GWh
July 2019,Total Imports,Electricity,4118.9944,GWh
July 2019,Total Exports,Electricity,587.9705,GWh
July 2019,Used for pumped storage,Electricity,139.0122,GWh
July 2019,Distribution Losses,Electricity,1720.632,GWh
July 2019,Final Consumption (Calculated),Electricity,29236.8691,GWh
June 2019,Net Electricity Production,Electricity,24722.9324,GWh
June 2019,Net Electricity Production,Nuclear,0.0,GWh
June 2019,Net Electricity Production,Total Combustible Fuels,14267.5001,GWh
June 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1552.2667,GWh
June 2019,Net Electricity Production,Oil and Petroleum Products,741.5655,GWh
June 2019,Net Electricity Production,Natural Gas,10348.5668,GWh
June 2019,Net Electricity Production,Combustible Renewables,1447.7256,GWh
June 2019,Net Electricity Production,Other Combustible Non-Renewables,177.3756,GWh
June 2019,Net Electricity Production,Hydro,6013.0072,GWh
June 2019,Net Electricity Production,Wind,997.0199,GWh
June 2019,Net Electricity Production,Solar,2929.9726,GWh
June 2019,Net Electricity Production,Geothermal,467.9837,GWh
June 2019,Net Electricity Production,Other Renewables,0.0,GWh
June 2019,Net Electricity Production,Not Specified,47.4488,GWh
June 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11855.709,GWh
June 2019,Total Imports,Electricity,3693.995,GWh
June 2019,Total Exports,Electricity,408.9795,GWh
June 2019,Used for pumped storage,Electricity,186.0163,GWh
June 2019,Distribution Losses,Electricity,1549.194,GWh
June 2019,Final Consumption (Calculated),Electricity,26272.7376,GWh
May 2019,Net Electricity Production,Electricity,22729.9221,GWh
May 2019,Net Electricity Production,Nuclear,0.0,GWh
May 2019,Net Electricity Production,Total Combustible Fuels,13292.4729,GWh
May 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1421.7126,GWh
May 2019,Net Electricity Production,Oil and Petroleum Products,679.1958,GWh
May 2019,Net Electricity Production,Natural Gas,9478.1959,GWh
May 2019,Net Electricity Production,Combustible Renewables,1550.9112,GWh
May 2019,Net Electricity Production,Other Combustible Non-Renewables,162.4573,GWh
May 2019,Net Electricity Production,Hydro,4948.0059,GWh
May 2019,Net Electricity Production,Wind,1655.033,GWh
May 2019,Net Electricity Production,Solar,2295.9785,GWh
May 2019,Net Electricity Production,Geothermal,490.9829,GWh
May 2019,Net Electricity Production,Other Renewables,0.0,GWh
May 2019,Net Electricity Production,Not Specified,47.4488,GWh
May 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10940.9116,GWh
May 2019,Total Imports,Electricity,3547.9952,GWh
May 2019,Total Exports,Electricity,410.9794,GWh
May 2019,Used for pumped storage,Electricity,204.0178,GWh
May 2019,Distribution Losses,Electricity,1430.5869,GWh
May 2019,Final Consumption (Calculated),Electricity,24232.3331,GWh
April 2019,Net Electricity Production,Electricity,21912.8401,GWh
April 2019,Net Electricity Production,Nuclear,0.0,GWh
April 2019,Net Electricity Production,Total Combustible Fuels,14302.3937,GWh
April 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1541.3474,GWh
April 2019,Net Electricity Production,Oil and Petroleum Products,736.349,GWh
April 2019,Net Electricity Production,Natural Gas,10275.7704,GWh
April 2019,Net Electricity Production,Combustible Renewables,1572.7991,GWh
April 2019,Net Electricity Production,Other Combustible Non-Renewables,176.1278,GWh
April 2019,Net Electricity Production,Hydro,3456.0041,GWh
April 2019,Net Electricity Production,Wind,1495.0298,GWh
April 2019,Net Electricity Production,Solar,2138.98,GWh
April 2019,Net Electricity Production,Geothermal,472.9835,GWh
April 2019,Net Electricity Production,Other Renewables,0.0,GWh
April 2019,Net Electricity Production,Not Specified,47.4488,GWh
April 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9135.7966,GWh
April 2019,Total Imports,Electricity,3038.9959,GWh
April 2019,Total Exports,Electricity,508.9744,GWh
April 2019,Used for pumped storage,Electricity,232.0203,GWh
April 2019,Distribution Losses,Electricity,1351.9766,GWh
April 2019,Final Consumption (Calculated),Electricity,22858.8647,GWh
March 2019,Net Electricity Production,Electricity,22943.3369,GWh
March 2019,Net Electricity Production,Nuclear,0.0,GWh
March 2019,Net Electricity Production,Total Combustible Fuels,15456.8739,GWh
March 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1673.4378,GWh
March 2019,Net Electricity Production,Oil and Petroleum Products,799.4526,GWh
March 2019,Net Electricity Production,Natural Gas,11156.3837,GWh
March 2019,Net Electricity Production,Combustible Renewables,1636.3781,GWh
March 2019,Net Electricity Production,Other Combustible Non-Renewables,191.2217,GWh
March 2019,Net Electricity Production,Hydro,2194.0026,GWh
March 2019,Net Electricity Production,Wind,2486.0496,GWh
March 2019,Net Electricity Production,Solar,2276.9787,GWh
March 2019,Net Electricity Production,Geothermal,481.9832,GWh
March 2019,Net Electricity Production,Other Renewables,0.0,GWh
March 2019,Net Electricity Production,Not Specified,47.4488,GWh
March 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9075.3923,GWh
March 2019,Total Imports,Electricity,4202.9943,GWh
March 2019,Total Exports,Electricity,418.979,GWh
March 2019,Used for pumped storage,Electricity,226.0198,GWh
March 2019,Distribution Losses,Electricity,1478.5497,GWh
March 2019,Final Consumption (Calculated),Electricity,25022.7827,GWh
February 2019,Net Electricity Production,Electricity,21819.142,GWh
February 2019,Net Electricity Production,Nuclear,0.0,GWh
February 2019,Net Electricity Production,Total Combustible Fuels,14866.6733,GWh
February 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1624.5645,GWh
February 2019,Net Electricity Production,Oil and Petroleum Products,776.1043,GWh
February 2019,Net Electricity Production,Natural Gas,10830.5574,GWh
February 2019,Net Electricity Production,Combustible Renewables,1449.8101,GWh
February 2019,Net Electricity Production,Other Combustible Non-Renewables,185.637,GWh
February 2019,Net Electricity Production,Hydro,2591.0031,GWh
February 2019,Net Electricity Production,Wind,2329.0465,GWh
February 2019,Net Electricity Production,Solar,1546.9855,GWh
February 2019,Net Electricity Production,Geothermal,437.9848,GWh
February 2019,Net Electricity Production,Other Renewables,0.0,GWh
February 2019,Net Electricity Production,Not Specified,47.4488,GWh
February 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8354.83,GWh
February 2019,Total Imports,Electricity,4154.9943,GWh
February 2019,Total Exports,Electricity,325.9836,GWh
February 2019,Used for pumped storage,Electricity,187.0164,GWh
February 2019,Distribution Losses,Electricity,1418.7483,GWh
February 2019,Final Consumption (Calculated),Electricity,24042.388,GWh
January 2019,Net Electricity Production,Electricity,25812.9924,GWh
January 2019,Net Electricity Production,Nuclear,0.0,GWh
January 2019,Net Electricity Production,Total Combustible Fuels,19180.5209,GWh
January 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",2129.6116,GWh
January 2019,Net Electricity Production,Oil and Petroleum Products,1017.3808,GWh
January 2019,Net Electricity Production,Natural Gas,14197.578,GWh
January 2019,Net Electricity Production,Combustible Renewables,1592.6024,GWh
January 2019,Net Electricity Production,Other Combustible Non-Renewables,243.3481,GWh
January 2019,Net Electricity Production,Hydro,2765.0033,GWh
January 2019,Net Electricity Production,Wind,2308.0461,GWh
January 2019,Net Electricity Production,Solar,1015.9905,GWh
January 2019,Net Electricity Production,Geothermal,495.9827,GWh
January 2019,Net Electricity Production,Other Renewables,0.0,GWh
January 2019,Net Electricity Production,Not Specified,47.4488,GWh
January 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8177.625,GWh
January 2019,Total Imports,Electricity,3351.9954,GWh
January 2019,Total Exports,Electricity,530.9733,GWh
January 2019,Used for pumped storage,Electricity,255.0223,GWh
January 2019,Distribution Losses,Electricity,1584.6544,GWh
January 2019,Final Consumption (Calculated),Electricity,26794.3378,GWh
December 2018,Net Electricity Production,Electricity,23194.1611,GWh
December 2018,Net Electricity Production,Nuclear,0.0,GWh
December 2018,Net Electricity Production,Total Combustible Fuels,16205.4216,GWh
December 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2611.0063,GWh
December 2018,Net Electricity Production,Oil and Petroleum Products,930.2701,GWh
December 2018,Net Electricity Production,Natural Gas,10841.7113,GWh
December 2018,Net Electricity Production,Combustible Renewables,1615.4565,GWh
December 2018,Net Electricity Production,Other Combustible Non-Renewables,206.9774,GWh
December 2018,Net Electricity Production,Hydro,3623.4626,GWh
December 2018,Net Electricity Production,Wind,1936.3381,GWh
December 2018,Net Electricity Production,Solar,886.2562,GWh
December 2018,Net Electricity Production,Geothermal,498.2687,GWh
December 2018,Net Electricity Production,Other Renewables,0.0,GWh
December 2018,Net Electricity Production,Not Specified,44.4139,GWh
December 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8559.7821,GWh
December 2018,Total Imports,Electricity,3966.5358,GWh
December 2018,Total Exports,Electricity,410.9018,GWh
December 2018,Used for pumped storage,Electricity,240.2368,GWh
December 2018,Distribution Losses,Electricity,1494.033,GWh
December 2018,Final Consumption (Calculated),Electricity,25015.5254,GWh
November 2018,Net Electricity Production,Electricity,23957.0613,GWh
November 2018,Net Electricity Production,Nuclear,0.0,GWh
November 2018,Net Electricity Production,Total Combustible Fuels,16559.0305,GWh
November 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2667.9795,GWh
November 2018,Net Electricity Production,Oil and Petroleum Products,950.569,GWh
November 2018,Net Electricity Production,Natural Gas,11078.2819,GWh
November 2018,Net Electricity Production,Combustible Renewables,1650.7065,GWh
November 2018,Net Electricity Production,Other Combustible Non-Renewables,211.4937,GWh
November 2018,Net Electricity Production,Hydro,4595.1909,GWh
November 2018,Net Electricity Production,Wind,1379.7676,GWh
November 2018,Net Electricity Production,Solar,908.6315,GWh
November 2018,Net Electricity Production,Geothermal,470.0267,GWh
November 2018,Net Electricity Production,Other Renewables,0.0,GWh
November 2018,Net Electricity Production,Not Specified,44.4139,GWh
November 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9004.3233,GWh
November 2018,Total Imports,Electricity,2770.4618,GWh
November 2018,Total Exports,Electricity,300.4886,GWh
November 2018,Used for pumped storage,Electricity,166.716,GWh
November 2018,Distribution Losses,Electricity,1470.2053,GWh
November 2018,Final Consumption (Calculated),Electricity,24790.113,GWh
October 2018,Net Electricity Production,Electricity,23007.2519,GWh
October 2018,Net Electricity Production,Nuclear,0.0,GWh
October 2018,Net Electricity Production,Total Combustible Fuels,16583.8626,GWh
October 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2671.9805,GWh
October 2018,Net Electricity Production,Oil and Petroleum Products,951.9945,GWh
October 2018,Net Electricity Production,Natural Gas,11094.895,GWh
October 2018,Net Electricity Production,Combustible Renewables,1653.1819,GWh
October 2018,Net Electricity Production,Other Combustible Non-Renewables,211.8109,GWh
October 2018,Net Electricity Production,Hydro,2833.11,GWh
October 2018,Net Electricity Production,Wind,1495.3396,GWh
October 2018,Net Electricity Production,Solar,1563.3521,GWh
October 2018,Net Electricity Production,Geothermal,487.1736,GWh
October 2018,Net Electricity Production,Other Renewables,0.0,GWh
October 2018,Net Electricity Production,Not Specified,44.4139,GWh
October 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8032.1572,GWh
October 2018,Total Imports,Electricity,4064.5138,GWh
October 2018,Total Exports,Electricity,112.1957,GWh
October 2018,Used for pumped storage,Electricity,160.503,GWh
October 2018,Distribution Losses,Electricity,1489.1411,GWh
October 2018,Final Consumption (Calculated),Electricity,25309.9259,GWh
September 2018,Net Electricity Production,Electricity,24005.0709,GWh
September 2018,Net Electricity Production,Nuclear,0.0,GWh
September 2018,Net Electricity Production,Total Combustible Fuels,16804.3716,GWh
September 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2707.5087,GWh
September 2018,Net Electricity Production,Oil and Petroleum Products,964.6528,GWh
September 2018,Net Electricity Production,Natural Gas,11242.4193,GWh
September 2018,Net Electricity Production,Combustible Renewables,1675.1636,GWh
September 2018,Net Electricity Production,Other Combustible Non-Renewables,214.6272,GWh
September 2018,Net Electricity Production,Hydro,3442.0868,GWh
September 2018,Net Electricity Production,Wind,959.0449,GWh
September 2018,Net Electricity Production,Solar,2287.1443,GWh
September 2018,Net Electricity Production,Geothermal,468.0094,GWh
September 2018,Net Electricity Production,Other Renewables,0.0,GWh
September 2018,Net Electricity Production,Not Specified,44.4139,GWh
September 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8831.449,GWh
September 2018,Total Imports,Electricity,3167.4888,GWh
September 2018,Total Exports,Electricity,149.1014,GWh
September 2018,Used for pumped storage,Electricity,104.5858,GWh
September 2018,Distribution Losses,Electricity,1494.6855,GWh
September 2018,Final Consumption (Calculated),Electricity,25424.1869,GWh
August 2018,Net Electricity Production,Electricity,23911.4734,GWh
August 2018,Net Electricity Production,Nuclear,0.0,GWh
August 2018,Net Electricity Production,Total Combustible Fuels,15685.9343,GWh
August 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2527.3069,GWh
August 2018,Net Electricity Production,Oil and Petroleum Products,900.449,GWh
August 2018,Net Electricity Production,Natural Gas,10494.1651,GWh
August 2018,Net Electricity Production,Combustible Renewables,1563.6708,GWh
August 2018,Net Electricity Production,Other Combustible Non-Renewables,200.3424,GWh
August 2018,Net Electricity Production,Hydro,4329.7135,GWh
August 2018,Net Electricity Production,Wind,760.3422,GWh
August 2018,Net Electricity Production,Solar,2614.991,GWh
August 2018,Net Electricity Production,Geothermal,476.0786,GWh
August 2018,Net Electricity Production,Other Renewables,0.0,GWh
August 2018,Net Electricity Production,Not Specified,44.4139,GWh
August 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9744.7961,GWh
August 2018,Total Imports,Electricity,2992.1718,GWh
August 2018,Total Exports,Electricity,285.4948,GWh
August 2018,Used for pumped storage,Electricity,112.8699,GWh
August 2018,Distribution Losses,Electricity,1479.8933,GWh
August 2018,Final Consumption (Calculated),Electricity,25025.3872,GWh
July 2018,Net Electricity Production,Electricity,26165.2117,GWh
July 2018,Net Electricity Production,Nuclear,0.0,GWh
July 2018,Net Electricity Production,Total Combustible Fuels,16484.5343,GWh
July 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2655.9767,GWh
July 2018,Net Electricity Production,Oil and Petroleum Products,946.2925,GWh
July 2018,Net Electricity Production,Natural Gas,11028.4425,GWh
July 2018,Net Electricity Production,Combustible Renewables,1643.2802,GWh
July 2018,Net Electricity Production,Other Combustible Non-Renewables,210.5422,GWh
July 2018,Net Electricity Production,Hydro,5033.9379,GWh
July 2018,Net Electricity Production,Wind,1240.8784,GWh
July 2018,Net Electricity Production,Solar,2887.3859,GWh
July 2018,Net Electricity Production,Geothermal,474.0613,GWh
July 2018,Net Electricity Production,Other Renewables,0.0,GWh
July 2018,Net Electricity Production,Not Specified,44.4139,GWh
July 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11279.5437,GWh
July 2018,Total Imports,Electricity,4685.1015,GWh
July 2018,Total Exports,Electricity,327.1061,GWh
July 2018,Used for pumped storage,Electricity,139.793,GWh
July 2018,Distribution Losses,Electricity,1696.9883,GWh
July 2018,Final Consumption (Calculated),Electricity,28686.4258,GWh
June 2018,Net Electricity Production,Electricity,23816.7466,GWh
June 2018,Net Electricity Production,Nuclear,0.0,GWh
June 2018,Net Electricity Production,Total Combustible Fuels,13048.7664,GWh
June 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2102.4082,GWh
June 2018,Net Electricity Production,Oil and Petroleum Products,749.0627,GWh
June 2018,Net Electricity Production,Natural Gas,8729.8536,GWh
June 2018,Net Electricity Production,Combustible Renewables,1300.7816,GWh
June 2018,Net Electricity Production,Other Combustible Non-Renewables,166.6602,GWh
June 2018,Net Electricity Production,Hydro,6097.8741,GWh
June 2018,Net Electricity Production,Wind,1437.5536,GWh
June 2018,Net Electricity Production,Solar,2718.1119,GWh
June 2018,Net Electricity Production,Geothermal,470.0267,GWh
June 2018,Net Electricity Production,Other Renewables,0.0,GWh
June 2018,Net Electricity Production,Not Specified,44.4139,GWh
June 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",12024.348,GWh
June 2018,Total Imports,Electricity,3612.2295,GWh
June 2018,Total Exports,Electricity,274.8375,GWh
June 2018,Used for pumped storage,Electricity,143.935,GWh
June 2018,Distribution Losses,Electricity,1508.7903,GWh
June 2018,Final Consumption (Calculated),Electricity,25501.4135,GWh
May 2018,Net Electricity Production,Electricity,22860.4244,GWh
May 2018,Net Electricity Production,Nuclear,0.0,GWh
May 2018,Net Electricity Production,Total Combustible Fuels,12428.9574,GWh
May 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2002.545,GWh
May 2018,Net Electricity Production,Oil and Petroleum Products,713.4827,GWh
May 2018,Net Electricity Production,Natural Gas,8315.1905,GWh
May 2018,Net Electricity Production,Combustible Renewables,1238.9953,GWh
May 2018,Net Electricity Production,Other Combustible Non-Renewables,158.744,GWh
May 2018,Net Electricity Production,Hydro,6604.5104,GWh
May 2018,Net Electricity Production,Wind,921.5347,GWh
May 2018,Net Electricity Production,Solar,2370.8084,GWh
May 2018,Net Electricity Production,Geothermal,490.1995,GWh
May 2018,Net Electricity Production,Other Renewables,0.0,GWh
May 2018,Net Electricity Production,Not Specified,44.4139,GWh
May 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11626.0483,GWh
May 2018,Total Imports,Electricity,3670.8482,GWh
May 2018,Total Exports,Electricity,370.4979,GWh
May 2018,Used for pumped storage,Electricity,208.1362,GWh
May 2018,Distribution Losses,Electricity,1459.4101,GWh
May 2018,Final Consumption (Calculated),Electricity,24493.2283,GWh
April 2018,Net Electricity Production,Electricity,20721.272,GWh
April 2018,Net Electricity Production,Nuclear,0.0,GWh
April 2018,Net Electricity Production,Total Combustible Fuels,11859.8059,GWh
April 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",1910.8437,GWh
April 2018,Net Electricity Production,Oil and Petroleum Products,680.8106,GWh
April 2018,Net Electricity Production,Natural Gas,7934.4182,GWh
April 2018,Net Electricity Production,Combustible Renewables,1182.2587,GWh
April 2018,Net Electricity Production,Other Combustible Non-Renewables,151.4747,GWh
April 2018,Net Electricity Production,Hydro,4737.0491,GWh
April 2018,Net Electricity Production,Wind,1237.8371,GWh
April 2018,Net Electricity Production,Solar,2362.0529,GWh
April 2018,Net Electricity Production,Geothermal,480.1131,GWh
April 2018,Net Electricity Production,Other Renewables,0.0,GWh
April 2018,Net Electricity Production,Not Specified,44.4139,GWh
April 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9999.3109,GWh
April 2018,Total Imports,Electricity,4003.1337,GWh
April 2018,Total Exports,Electricity,337.1073,GWh
April 2018,Used for pumped storage,Electricity,309.6155,GWh
April 2018,Distribution Losses,Electricity,1360.0195,GWh
April 2018,Final Consumption (Calculated),Electricity,22717.6634,GWh
March 2018,Net Electricity Production,Electricity,23486.8996,GWh
March 2018,Net Electricity Production,Nuclear,0.0,GWh
March 2018,Net Electricity Production,Total Combustible Fuels,15619.3843,GWh
March 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",2516.5844,GWh
March 2018,Net Electricity Production,Oil and Petroleum Products,896.6287,GWh
March 2018,Net Electricity Production,Natural Gas,10449.642,GWh
March 2018,Net Electricity Production,Combustible Renewables,1557.0367,GWh
March 2018,Net Electricity Production,Other Combustible Non-Renewables,199.4925,GWh
March 2018,Net Electricity Production,Hydro,3229.2996,GWh
March 2018,Net Electricity Production,Wind,2455.3984,GWh
March 2018,Net Electricity Production,Solar,1642.1521,GWh
March 2018,Net Electricity Production,Geothermal,496.2514,GWh
March 2018,Net Electricity Production,Other Renewables,0.0,GWh
March 2018,Net Electricity Production,Not Specified,44.4139,GWh
March 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9380.1381,GWh
March 2018,Total Imports,Electricity,4730.6227,GWh
March 2018,Total Exports,Electricity,178.2567,GWh
March 2018,Used for pumped storage,Electricity,296.154,GWh
March 2018,Distribution Losses,Electricity,1552.166,GWh
March 2018,Final Consumption (Calculated),Electricity,26190.9456,GWh
February 2018,Net Electricity Production,Electricity,21856.5073,GWh
February 2018,Net Electricity Production,Nuclear,0.0,GWh
