TIME,Value
1973-01,100.837816339744
1973-02,100.54423545298
1973-03,100.1527438528
1973-04,99.7611009991384
1973-05,99.5209548419134
1973-06,99.4962113911485
1973-07,99.6365442324252
1973-08,99.8021379776478
1973-09,99.8899920655381
1973-10,99.6683270164131
1973-11,98.955366986066
1973-12,98.1076414566625
1974-01,97.3997620582307
1974-02,97.0722381727509
1974-03,96.9728097655007
1974-04,96.8839712705355
1974-05,96.6223999979387
1974-06,96.1277946287863
1974-07,95.4578098459731
1974-08,94.7493884198213
1974-09,94.0888360655802
1974-10,93.6869695860347
1974-11,93.7397593004321
1974-12,94.0302855987134
1975-01,94.4092225106589
1975-02,94.7709480493781
1975-03,95.2078805829074
1975-04,95.6487532954905
1975-05,95.9549549375921
1975-06,96.0129303968577
1975-07,95.961252339555
1975-08,95.8660091095366
1975-09,95.7724827855429
1975-10,95.8003924112205
1975-11,95.9707836773442
1975-12,96.1781192961398
1976-01,96.2865243769317
1976-02,96.1890874491184
1976-03,95.9660920231525
1976-04,95.7158168765823
1976-05,95.5108948382462
1976-06,95.3819512930718
1976-07,95.2558895786403
1976-08,95.0848345303607
1976-09,94.972194195902
1976-10,95.0770782417004
1976-11,95.4603016456475
1976-12,95.9795006512915
1977-01,96.4391826474326
1977-02,96.6048004460226
1977-03,96.5429802113377
1977-04,96.4559036613883
1977-05,96.476491660833
1977-06,96.7554807709276
1977-07,97.1741986083089
1977-08,97.5988480184432
1977-09,97.995062521788
1977-10,98.269893545429
1977-11,98.4088692032777
1977-12,98.4677999142028
1978-01,98.4338027441806
1978-02,98.4330073371418
1978-03,98.4979164432225
1978-04,98.5682013258022
1978-05,98.6924292971954
1978-06,98.9577788360713
1978-07,99.365811616061
1978-08,99.8337596086528
1978-09,100.319765586745
1978-10,100.621571773828
1978-11,100.690423791201
1978-12,100.595901112665
1979-01,100.45706504715
1979-02,100.270344775479
1979-03,100.048373415879
1979-04,99.7400716538857
1979-05,99.4526191019427
1979-06,99.2264827778496
1979-07,99.0562330149347
1979-08,98.8500431443771
1979-09,98.599939258121
1979-10,98.3213534376623
1979-11,98.0365909985327
1979-12,97.7867796689876
1980-01,97.6499953873637
1980-02,97.7244369898531
1980-03,97.9985738503553
1980-04,98.2767042779882
1980-05,98.4380919401286
1980-06,98.4254720765508
1980-07,98.3503004790575
1980-08,98.2387367132863
1980-09,98.106815716203
1980-10,98.0720115618727
1980-11,98.2185218167717
1980-12,98.3654350523463
1981-01,98.4534938736568
1981-02,98.3981816838029
1981-03,98.2683005043847
1981-04,98.0746465235847
1981-05,97.8998912755868
1981-06,97.8255989796041
1981-07,97.8403451461058
1981-08,97.9140088727999
1981-09,97.983026678131
1981-10,98.1433654163585
1981-11,98.5815044722247
1981-12,99.1474603809565
1982-01,99.716557697713
1982-02,100.156746372397
1982-03,100.292777716441
1982-04,100.265925653438
1982-05,100.131318733324
1982-06,99.6181555536149
1982-07,99.064221604828
1982-08,98.5958692413384
1982-09,98.1486783466213
1982-10,97.6691720549709
1982-11,97.2953710044457
1982-12,97.0363897032044
1983-01,96.8796009382604
1983-02,97.0496170767223
1983-03,97.3651689054238
1983-04,97.602362776005
1983-05,97.7124020597536
1983-06,97.851029918795
1983-07,98.0018533805726
1983-08,98.1043521205774
1983-09,98.1696916423419
1983-10,98.1782245374358
1983-11,98.2807876054722
1983-12,98.5235323172429
1984-01,98.7453617466815
1984-02,98.868459142636
1984-03,98.9430951412014
1984-04,99.0245303697653
1984-05,99.3650160902139
1984-06,99.7990856868249
1984-07,100.202978871134
1984-08,100.593845368865
1984-09,100.992488377397
1984-10,101.299134709796
1984-11,101.428065069835
1984-12,101.534241003133
1985-01,101.617737895345
1985-02,101.417569038863
1985-03,101.101435001745
1985-04,100.985946529002
1985-05,100.999521326054
1985-06,101.171163829952
1985-07,101.430244763082
1985-08,101.541513285978
1985-09,101.485944004445
1985-10,101.376132110837
1985-11,101.351880680532
1985-12,101.396712259584
1986-01,101.628756936806
1986-02,101.93595679459
1986-03,102.277294515227
1986-04,102.482248179832
1986-05,102.549381487957
1986-06,102.5480447497
1986-07,102.471250585043
1986-08,102.530310968058
1986-09,102.751685436379
1986-10,102.944584372362
1986-11,102.959540489952
1986-12,102.895464861357
1987-01,102.924708814398
1987-02,102.90385727009
1987-03,102.797767080612
1987-04,102.593763916909
1987-05,102.407732458165
1987-06,102.288164592858
1987-07,102.242208892429
1987-08,102.141929163184
1987-09,101.956905795952
1987-10,101.854515495339
1987-11,101.931672355941
1987-12,102.103908849549
1988-01,102.161537285422
1988-02,102.157350264408
1988-03,102.135682929647
1988-04,102.163263651768
1988-05,102.084244721873
1988-06,102.105885905496
1988-07,102.157654439709
1988-08,102.322866140516
1988-09,102.626934883575
1988-10,102.898824567566
1988-11,103.053580983034
1988-12,102.980424113456
1989-01,102.734619354078
1989-02,102.290670411366
1989-03,101.788124062386
1989-04,101.415582149796
1989-05,101.326647318925
1989-06,101.505855311003
1989-07,101.830946129851
1989-08,102.160292691573
1989-09,102.487755960904
1989-10,102.640002053657
1989-11,102.668957900179
1989-12,102.646237824244
1990-01,102.687515024882
1990-02,102.815259667257
1990-03,102.890798017844
1990-04,102.966513757249
1990-05,102.83701833114
1990-06,102.603363151092
1990-07,102.24259807298
1990-08,101.814762912845
1990-09,101.290379241466
1990-10,101.00494920867
1990-11,101.036801655096
1990-12,100.959248861446
1991-01,100.76862601244
1991-02,100.721871012864
1991-03,101.153856038107
1991-04,101.404268638287
1991-05,101.385401526301
1991-06,101.33173997764
1991-07,101.312219323012
