Indicator,Indicator_Code,Base Year,1990M01,1990M02,1990M03,1990M04,1990M05,1990M06,1990M07,1990M08,1990M09,1990M10,1990M11,1990M12,1991M01,1991M02,1991M03,1991M04,1991M05,1991M06,1991M07,1991M08,1991M09,1991M10,1991M11,1991M12,1992M01,1992M02,1992M03,1992M04,1992M05,1992M06,1992M07,1992M08,1992M09,1992M10,1992M11,1992M12,1993M01,1993M02,1993M03,1993M04,1993M05,1993M06,1993M07,1993M08,1993M09,1993M10,1993M11,1993M12,1994M01,1994M02,1994M03,1994M04,1994M05,1994M06,1994M07,1994M08,1994M09,1994M10,1994M11,1994M12,1995M01,1995M02,1995M03,1995M04,1995M05,1995M06,1995M07,1995M08,1995M09,1995M10,1995M11,1995M12,1996M01,1996M02,1996M03,1996M04,1996M05,1996M06,1996M07,1996M08,1996M09,1996M10,1996M11,1996M12,1997M01,1997M02,1997M03,1997M04,1997M05,1997M06,1997M07,1997M08,1997M09,1997M10,1997M11,1997M12,1998M01,1998M02,1998M03,1998M04,1998M05,1998M06,1998M07,1998M08,1998M09,1998M10,1998M11,1998M12,1999M01,1999M02,1999M03,1999M04,1999M05,1999M06,1999M07,1999M08,1999M09,1999M10,1999M11,1999M12,2000M01,2000M02,2000M03,2000M04,2000M05,2000M06,2000M07,2000M08,2000M09,2000M10,2000M11,2000M12,2001M01,2001M02,2001M03,2001M04,2001M05,2001M06,2001M07,2001M08,2001M09,2001M10,2001M11,2001M12,2002M01,2002M02,2002M03,2002M04,2002M05,2002M06,2002M07,2002M08,2002M09,2002M10,2002M11,2002M12,2003M01,2003M02,2003M03,2003M04,2003M05,2003M06,2003M07,2003M08,2003M09,2003M10,2003M11,2003M12,2004M01,2004M02,2004M03,2004M04,2004M05,2004M06,2004M07,2004M08,2004M09,2004M10,2004M11,2004M12,2005M01,2005M02,2005M03,2005M04,2005M05,2005M06,2005M07,2005M08,2005M09,2005M10,2005M11,2005M12,2006M01,2006M02,2006M03,2006M04,2006M05,2006M06,2006M07,2006M08,2006M09,2006M10,2006M11,2006M12,2007M01,2007M02,2007M03,2007M04,2007M05,2007M06,2007M07,2007M08,2007M09,2007M10,2007M11,2007M12,2008M01,2008M02,2008M03,2008M04,2008M05,2008M06,2008M07,2008M08,2008M09,2008M10,2008M11,2008M12,2009M01,2009M02,2009M03,2009M04,2009M05,2009M06,2009M07,2009M08,2009M09,2009M10,2009M11,2009M12,2010M01,2010M02,2010M03,2010M04,2010M05,2010M06,2010M07,2010M08,2010M09,2010M10,2010M11,2010M12,2011M01,2011M02,2011M03,2011M04,2011M05,2011M06,2011M07,2011M08,2011M09,2011M10,2011M11,2011M12,2012M01,2012M02,2012M03,2012M04,2012M05,2012M06,2012M07,2012M08,2012M09,2012M10,2012M11,2012M12,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2020M05,2020M06,2020M07,2020M08,2020M09,2020M10,2020M11,2020M12,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09,2021M10,2021M11,2021M12,2022M01,2022M02,2022M03,2022M04,2022M05,2022M06,2022M07,2022M08,2022M09,2022M10,2022M11,2022M12,2023M01,2023M02,2023M03
"Economic Activity, Industrial Production, Manufacturing, Index",AIPMA_IX,2010=100,...,...,...,...,...,...,...,...,...,...,...,...,84.1968671795347,83.1958476225786,82.6397256464918,81.9723792751877,80.6376865325795,84.0856427843174,81.749930484753,80.6376865325795,79.859115766058,81.5274816943183,82.4172768560571,82.3060524608398,83.3070720177959,84.6417647604041,82.3060524608398,82.1948280656224,81.5274816943183,80.3040133469274,78.8580962091019,79.3029937899713,78.4131986282325,78.3019742330151,77.0785058856243,75.9662619334508,75.0764667717119,73.8529984243211,73.9642228195384,73.4081008434517,73.519325238669,72.9632032625823,71.5172861247567,74.5203447956252,73.7417740291037,74.1866716099731,73.6305496338864,74.4091204004078,74.1866716099731,75.2989155621466,74.7427935860599,75.743813143016,75.410139957364,75.8550375382334,75.6325887477987,75.743813143016,76.4111595143202,78.1907498377978,78.4131986282325,78.6356474186672,77.1897302808416,78.1907498377978,77.300954676059,77.5234034664937,78.0795254425804,77.300954676059,77.0785058856243,76.0774863286681,77.5234034664937,75.6325887477987,76.1887107238855,76.2999351191028,76.5223839095375,75.9662619334508,76.1887107238855,76.0774863286681,76.6336083047549,77.0785058856243,76.2999351191028,77.300954676059,77.9683010473631,76.7448326999722,77.9683010473631,77.7458522569284,76.9672814904069,78.0795254425804,79.0805449995366,78.6356474186672,77.7458522569284,80.4152377421448,81.5274816943183,78.8580962091019,79.6366669756233,80.7489109277968,80.9713597182315,82.0836036704051,82.9733988321439,82.6397256464918,83.8631939938827,83.1958476225786,83.640745203448,82.8621744369265,84.6417647604041,82.8621744369265,82.1948280656224,82.7509500417092,81.5274816943183,81.9723792751877,83.4182964130133,81.749930484753,82.3060524608398,82.7509500417092,83.5295208082306,83.4182964130133,84.0856427843174,84.7529891556215,84.6417647604041,85.4203355269256,85.5315599221429,85.7540087125776,84.9754379460562,86.9774770599685,87.1999258504032,88.2009454073594,90.314208916489,88.3121698025767,89.8693113356196,90.6478821021411,90.8703308925758,90.4254333117064,91.0927796830105,91.8713504495319,91.5376772638799,92.5386968208361,91.3152284734452,89.5356381499676,90.5366577069237,90.9815552877931,88.3121698025767,90.4254333117064,89.5356381499676,87.75604782649,86.8662526647511,87.5335990360553,87.8672722217073,88.089721012142,88.4233941977941,88.4233941977941,87.4223746408379,89.8693113356196,88.2009454073594,90.314208916489,89.4244137547502,88.2009454073594,90.0917601260543,88.3121698025767,89.2019649643155,89.0907405690982,89.3131893595329,88.5346185930114,87.9784966169246,87.4223746408379,89.6468625451849,87.5335990360553,87.3111502456206,89.6468625451849,90.6478821021411,90.8703308925758,90.2029845212717,90.9815552877931,90.5366577069237,91.6489016590972,92.5386968208361,92.205023635184,93.2060431921402,92.3162480304014,92.205023635184,93.0948187969228,91.4264528686626,91.3152284734452,94.2070627490963,92.4274724256187,93.7621651682269,94.3182871443137,93.4284919825749,95.3193067012698,96.5427750486607,94.095838353879,96.5427750486607,98.4335897673557,97.3213458151821,97.2101214199648,97.6550190008342,98.0999165817036,97.3213458151821,99.6570581147465,101.214199647789,100.546853276485,102.103994809528,102.993789971267,102.88256557605,102.548892390398,104.439707109093,105.440726666049,105.663175456483,106.108073037353,106.441746223005,105.551951061266,107.442765779961,107.331541384744,108.221336546483,108.443785336917,109.556029289091,109.778478079525,109.333580498656,110.557048846047,112.11419037909,111.780517193438,111.113170822134,111.446844007786,109.222356103439,110.44582445083,108.666234127352,110.779497636482,108.110112151265,105.885624246918,101.436648438224,97.4325702103995,89.4244137547502,86.5325794790991,87.0887014551858,84.7529891556215,88.6458429882288,89.5356381499676,88.5346185930114,89.8693113356196,93.7621651682269,91.7601260543146,92.5386968208361,92.6499212160534,93.5397163777922,92.8723700064881,95.7642042821392,97.5437946056169,100.546853276485,100.435628881268,99.6570581147465,101.325424043007,102.771341180832,104.995829085179,104.439707109093,106.108073037353,105.885624246918,107.109092594309,107.776438965613,108.3325609417,109.778478079525,107.998887756048,111.335619612568,110.557048846047,108.666234127352,110.112151265178,109.111131708221,107.776438965613,108.221336546483,108.110112151265,109.333580498656,107.442765779961,109.556029289091,108.110112151265,109.556029289091,109.444804893873,108.110112151265,106.66419501344,105.885624246918,106.66419501344,105.551951061266,106.330521827788,107.776438965613,107.998887756048,107.442765779961,109.111131708221,107.220316989526,109.778478079525,109.222356103439,108.443785336917,110.890722031699,111.113170822134,110.44582445083,110.557048846047,111.001946426916,110.668273241264,109.667253684308,109.778478079525,112.002965983873,107.665214570396,110.223375660395,110.44582445083,110.557048846047,112.447863564742,109.444804893873,110.44582445083,110.334600055612,111.335619612568,111.780517193438,111.446844007786,113.003985540829,110.112151265178,110.334600055612,111.558068403003,110.112151265178,111.113170822134,112.559087959959,112.559087959959,111.446844007786,112.336639169525,110.112151265178,112.559087959959,110.779497636482,112.670312355177,112.336639169525,113.115209936046,112.781536750394,110.668273241264,112.225414774307,113.560107516915,113.003985540829,114.672351469089,114.894800259524,115.006024654741,115.784595421262,118.231532116044,117.119288163871,115.45092223561,119.566224858652,119.010102882566,118.453980906479,116.340717397349,117.786634535175,117.119288163871,119.121327277783,118.898878487348,116.340717397349,117.452961349523,116.674390583001,116.674390583001,114.449902678654,115.45092223561,115.228473445176,115.228473445176,116.007044211697,114.22745388822,115.006024654741,114.005005097785,113.337658726481,113.560107516915,112.670312355177,111.891741588655,112.002965983873,109.556029289091,112.892761145611,114.338678283437,101.770321623876,78.9693206043192,88.7570673834461,99.5458337195292,101.881546019094,100.880526462137,104.106033923441,107.998887756048,109.556029289091,109.667253684308,109.111131708221,107.776438965613,109.444804893873,108.999907313004,107.88766336083,106.997868199092,108.3325609417,103.327463156919,103.105014366484,106.66419501344,107.442765779961,108.777458522569,109.111131708221,109.222356103439,103.994809528223,105.663175456483,106.21929743257,107.776438965613,107.109092594309,106.552970618222,108.110112151265,107.331541384744,107.88766336083,...,...,...,...
"Economic Activity, Industrial Production, Index",AIP_IX,2010=100,78.421735294066,78.6382813007075,87.1878384518094,79.8332944484694,81.3250558275547,81.8142893981149,78.8468070848807,76.0156685536058,86.5542408768215,92.7057515099314,89.5217231900558,83.8674663499743,83.0895047705588,80.7996365288505,84.8341662880509,86.2517037710132,79.709223080418,86.2517037710132,81.9990913221263,73.7119491140391,84.8341662880509,90.2862335302136,87.014993184916,80.0363471149478,81.2358019082235,82.8714220808723,89.195820081781,83.8527941844616,79.1640163562017,83.4166288050886,79.6001817355747,70.9859154929577,86.1426624261699,87.2330758746025,83.6347114947751,77.6374375283962,69.1322126306224,72.2944116310768,84.5070422535211,75.2385279418446,71.7492049068605,78.6188096319855,70.4407087687415,69.0231712857792,81.45388459791,80.0363471149478,80.9086778736938,78.2916855974557,70.0045433893685,73.0577010449796,85.0522489777374,75.0204452521581,76.1108587005906,81.5629259427533,72.40345297592,71.8582462517038,84.0708768741481,81.2358019082235,85.0522489777374,81.8900499772831,74.6933212176284,75.3475692866879,87.7782825988187,74.2571558382553,81.2358019082235,80.4725124943208,74.0390731485688,72.6215356656065,82.4352567014993,81.017719218537,85.8155383916402,76.4379827351204,75.2385279418446,76.5470240799636,81.7810086324398,77.6374375283962,77.6374375283962,77.6374375283962,78.6188096319855,71.6401635620173,82.8714220808723,84.9432076328941,84.6160835983644,75.8927760109041,75.1294865970014,75.5656519763744,78.836892321672,85.3793730122672,74.3661971830986,85.3793730122672,83.7437528396184,70.4407087687415,86.9059518400727,88.6506133575648,86.7969104952294,80.9086778736938,77.2012721490232,79.6001817355747,91.4856883234893,84.0708768741481,80.9086778736938,85.7064970467969,87.2330758746025,74.6933212176284,89.5229441163108,90.5043162199,89.631985461154,82.5442980463426,75.2385279418446,78.836892321672,92.9032258064516,83.8527941844616,80.6905951840073,89.0867787369378,84.2889595638346,78.6188096319855,91.5947296683326,90.068150840527,94.4298046342572,87.7782825988187,79.273057701045,87.2330758746025,96.501590186279,83.1985461154021,95.4111767378464,87.451158564289,87.2330758746025,85.8155383916402,94.5388459791004,94.5388459791004,99.4457064970468,88.5415720127215,88.323489323035,87.887323943662,98.4643343934575,87.1240345297592,92.4670604270786,89.7410268059973,88.4325306678782,85.8155383916402,90.068150840527,94.5388459791004,94.9750113584734,80.6905951840073,85.0522489777374,83.8527941844616,89.631985461154,91.7037710131758,85.0522489777374,90.8314402544298,91.4856883234893,82.7623807360291,92.9032258064516,95.4111767378464,94.8659700136302,82.9804634257156,85.4884143571104,86.6878691503862,92.6851431167651,89.3048614266243,87.5601999091322,87.014993184916,92.9032258064516,78.1826442526124,93.8845979100409,96.7196728759655,94.5388459791004,87.2330758746025,84.5070422535211,87.451158564289,101.299409359382,92.1399363925488,88.8686960472512,96.937755565652,93.2303498409814,85.2703316674239,98.7914584279873,97.2648796001817,99.7728305315766,92.1399363925488,87.014993184916,88.9777373920945,98.246251703771,97.7010449795548,90.3952748750568,102.716946842344,93.4484325306679,89.195820081781,103.262153566561,98.5733757383008,105.333939118582,96.937755565652,93.9936392548842,93.9936392548842,108.93230349841,93.1213084961381,102.716946842344,101.953657428442,98.4643343934575,96.937755565652,105.879145842799,105.661063153112,112.203543843707,99.118582462517,100.645161290323,100.20899591095,113.948205361199,101.190368014539,105.661063153112,108.60517946388,107.405724670604,102.171740118128,108.93230349841,116.892321671967,117.65561108587,99.4457064970468,106.533393911858,108.93230349841,107.732848705134,117.873693775557,104.788732394366,113.512039981826,111.004089050432,97.1558382553385,114.820536119945,112.530667878237,104.134484325307,91.7037710131758,83.4166288050886,83.1985461154021,94.1026805997274,84.3980009086779,84.5070422535211,90.8314402544298,91.3766469786461,80.7996365288505,99.6637891867333,98.5733757383008,98.7914584279873,89.4139027714675,84.7251249432076,89.0867787369378,106.642435256701,96.501590186279,95.6292594275329,103.58927760109,99.0095411176738,93.3393911858246,108.27805542935,107.514766015448,111.549295774648,104.134484325307,96.6106315311222,102.498864152658,117.65561108587,102.171740118128,112.96683325761,103.58927760109,105.333939118582,103.153112221717,113.29395729214,107.405724670604,115.474784189005,104.134484325307,100.863243980009,106.097228532485,117.001363016811,101.735574738755,106.206269877329,107.732848705134,107.405724670604,102.716946842344,105.879145842799,111.440254429805,112.312585188551,95.0840527033167,99.8818718764198,100.20899591095,108.60517946388,109.041344843253,101.517492049069,107.514766015448,109.041344843253,99.6637891867333,110.349840981372,113.184915947297,113.184915947297,100.318037255793,102.389822807815,104.788732394366,112.63970922308,107.078600636075,105.442980463426,105.115856428896,112.857791912767,94.5388459791004,114.711494775102,114.820536119945,111.767378464334,103.58927760109,97.810086324398,103.480236256247,118.636983189459,108.496138119037,100.972285324852,114.820536119945,114.820536119945,97.7010449795548,115.692866878692,115.910949568378,115.474784189005,104.461608359836,97.1558382553385,109.25942753294,115.474784189005,112.96683325761,104.352567014993,118.746024534303,104.897773739209,105.879145842799,117.546569741027,109.25942753294,119.618355293049,106.097228532485,103.807360290777,106.097228532485,125.179463880055,103.807360290777,115.365742844162,114.275329395729,109.041344843253,110.676965015902,117.9827351204,111.549295774648,126.269877328487,109.368468877783,110.458882326215,108.714220808723,121.799182189914,113.29395729214,112.094502498864,120.599727396638,113.62108132667,110.349840981372,113.29395729214,119.400272603362,120.926851431168,102.280781462971,108.169014084507,108.93230349841,117.9827351204,110.349840981372,114.711494775102,104.461608359836,113.512039981826,101.953657428442,112.857791912767,114.384370740572,114.166288050886,98.682417083144,104.025442980463,106.424352567015,108.823262153567,77.2012721490232,82.9804634257156,98.1372103589278,101.953657428442,88.9777373920945,108.169014084507,111.331213084961,114.384370740572,102.389822807815,94.3207632894139,101.844616083598,121.035892776011,105.224897773739,100.536119945479,109.150386188096,104.679691049523,94.2117219445707,107.514766015448,106.206269877329,113.402998636983,103.807360290777,97.7010449795548,103.480236256247,115.256701499319,98.9004997728305,106.097228532485,105.770104497955,100.20899591095,99.118582462517,111.876419809178,101.408450704225,113.184915947297,...,...,...,...
"Industrial Production, Seasonally adjusted, Index",AIP_SA_IX,2010=100,80.1206846783479,79.7751337936343,80.5369164258437,79.1468594577916,81.1651907616864,81.1651907616864,81.9348268230938,82.421739433372,83.1913754947793,83.3248837911459,83.3248837911459,83.6782881050575,86.5447897623401,85.5575868372944,84.7897623400366,84.0219378427788,83.254113345521,86.2157221206582,83.583180987203,82.7056672760512,82.3765996343693,83.583180987203,84.5703839122486,84.4606946983547,85.7769652650823,86.654478976234,84.5703839122486,84.4606946983547,83.583180987203,82.5959780621572,80.9506398537477,81.7184643510055,80.8409506398538,80.7312614259598,79.5246800731262,77.9890310786106,77.8793418647167,76.672760511883,76.5630712979891,75.9049360146253,75.6855575868373,75.3564899451554,73.8208409506399,76.892138939671,76.5630712979891,76.5630712979891,76.2340036563072,76.892138939671,76.3436928702011,77.6599634369287,77.1115173674589,78.2084095063986,77.8793418647167,78.0987202925046,77.8793418647167,77.8793418647167,78.9762340036563,80.5118829981719,80.2925045703839,80.5118829981719,78.9762340036563,80.073126142596,79.5246800731262,79.963436928702,80.4021937842779,79.6343692870201,79.3053016453382,78.5374771480804,79.963436928702,77.8793418647167,78.5374771480804,78.8665447897624,78.7568555758684,78.7568555758684,78.9762340036563,78.4277879341865,79.4149908592322,79.3053016453382,78.5374771480804,79.963436928702,80.2925045703839,79.3053016453382,80.2925045703839,80.4021937842779,79.8537477148081,80.2925045703839,81.1700182815357,80.8409506398538,80.2925045703839,82.4862888482633,83.363802559415,80.9506398537477,81.6087751371116,82.8153564899452,83.1444241316271,83.9122486288848,84.5703839122486,84.4606946983547,85.4478976234004,85.0091407678245,85.3382084095064,84.5703839122486,86.5447897623401,85.0091407678245,84.1316270566728,84.5703839122486,83.473491773309,83.6928702010969,85.1188299817185,83.583180987203,84.1316270566728,84.8994515539306,85.2285191956125,85.1188299817185,85.7769652650823,86.5447897623401,86.1060329067642,87.0932358318099,87.2029250457039,87.3126142595978,86.654478976234,88.5191956124315,88.4095063985375,89.7257769652651,91.7001828153565,89.1773308957953,91.3711151736746,91.9195612431444,92.0292504570384,91.7001828153565,92.1389396709324,92.5776965265083,92.2486288848263,93.2358318098721,92.0292504570384,90.9323583180988,91.7001828153565,91.7001828153565,89.3967093235832,91.8098720292505,90.4936014625229,88.8482632541134,87.9707495429616,88.8482632541134,88.7385740402194,88.8482632541134,89.3967093235832,89.7257769652651,88.9579524680073,90.7129798903108,89.3967093235832,91.2614259597807,90.3839122486289,89.6160877513711,90.9323583180988,89.3967093235832,90.2742230347349,90.4936014625229,90.4936014625229,90.164533820841,89.6160877513711,89.0676416819013,90.8226691042048,88.9579524680073,88.5191956124315,90.9323583180988,91.5904936014625,92.0292504570384,92.1389396709324,92.3583180987203,91.5904936014625,92.9067641681902,93.7842778793419,93.0164533820841,94.2230347349178,93.2358318098721,93.0164533820841,94.2230347349178,92.6873857404022,92.6873857404022,94.7714808043876,93.7842778793419,94.6617915904936,95.4296160877514,94.3327239488117,96.1974405850092,97.5137111517368,94.8811700182816,97.1846435100549,98.9396709323584,98.0621572212066,98.0621572212066,99.0493601462523,99.2687385740403,98.3912248628885,100.36563071298,101.352833638026,101.023765996344,102.669104204753,103.217550274223,102.888482632541,102.449725776965,104.314442413163,105.191956124314,104.972577696527,105.850091407678,106.398537477148,105.521023765996,107.495429616088,107.714808043876,108.37294332724,108.592321755027,109.579524680073,109.798903107861,109.469835466179,110.347349177331,111.444241316271,111.005484460695,110.786106032907,111.444241316271,108.921389396709,110.018281535649,108.37294332724,110.127970749543,108.043875685558,105.740402193784,101.023765996344,97.4040219378428,90.6032906764168,87.7513711151737,87.7513711151737,85.1188299817185,88.8482632541134,90.2742230347349,89.2870201096892,90.4936014625229,94.1133455210238,92.2486288848263,92.7970749542962,93.2358318098721,94.5521023765997,93.564899451554,95.7586837294333,97.7330895795247,100.804387568556,99.8171846435101,99.8171846435101,101.133455210238,102.340036563071,104.533820840951,103.985374771481,105.959780621572,105.191956124314,106.288848263254,106.72760511883,106.946983546618,107.934186471664,106.288848263254,109.689213893967,108.811700182815,107.056672760512,108.37294332724,107.605118829982,106.398537477148,106.837294332724,107.385740402194,108.153564899452,106.617915904936,108.37294332724,107.166361974406,108.043875685558,108.263254113346,106.946983546618,105.411334552102,104.753199268739,105.191956124314,104.314442413163,105.082266910421,106.946983546618,106.837294332724,105.959780621572,107.82449725777,106.17915904936,108.263254113346,107.934186471664,107.166361974406,109.031078610603,109.250457038391,108.482632541133,108.482632541133,108.811700182815,108.37294332724,107.82449725777,107.934186471664,109.689213893967,105.850091407678,108.482632541133,108.811700182815,108.702010968921,110.566727605119,107.934186471664,109.031078610603,109.031078610603,109.908592321755,110.018281535649,110.018281535649,111.553930530165,108.702010968921,109.031078610603,109.908592321755,108.592321755027,109.360146252285,110.786106032907,110.676416819013,109.689213893967,110.457038391225,108.592321755027,110.786106032907,109.250457038391,111.005484460695,110.786106032907,111.334552102377,111.115173674589,109.031078610603,110.566727605119,111.553930530165,110.895795246801,112.870201096892,113.308957952468,113.308957952468,113.747714808044,116.270566727605,115.063985374772,113.528336380256,117.367458866545,116.819012797075,115.941499085923,114.296160877514,115.722120658135,114.844606946984,116.709323583181,116.709323583181,114.515539305302,115.722120658135,114.515539305302,114.296160877514,112.212065813528,113.308957952468,113.199268738574,112.870201096892,113.63802559415,111.773308957952,112.431444241316,111.224862888483,110.676416819013,110.895795246801,110.018281535649,109.469835466179,109.689213893967,107.2760511883,110.347349177331,111.663619744059,99.8171846435101,78.3180987202925,87.3126142595978,97.6234003656307,99.5978062157221,99.1590493601463,102.010968921389,105.850091407678,107.166361974406,107.166361974406,106.837294332724,105.301645338208,107.056672760512,106.837294332724,105.63071297989,104.753199268739,105.850091407678,101.352833638026,101.352833638026,104.533820840951,105.301645338208,106.508226691042,106.72760511883,107.166361974406,102.010968921389,103.875685557587,103.985374771481,105.301645338208,104.862888482633,104.095063985375,105.411334552102,104.314442413163,104.972577696527,...,...,...,...
