Time,Balance,Product,Value,Unit
April 2020,Net Electricity Production,Natural Gas,717.3105,GWh
April 2020,Net Electricity Production,Combustible Renewables,1179.3525,GWh
April 2020,Net Electricity Production,Other Combustible Non-Renewables,182.1106,GWh
April 2020,Net Electricity Production,Hydro,5145.8028,GWh
April 2020,Net Electricity Production,Wind,2286.0819,GWh
April 2020,Net Electricity Production,Solar,1349.1236,GWh
April 2020,Net Electricity Production,Geothermal,9.9999,GWh
April 2020,Net Electricity Production,Other Renewables,39.6552,GWh
April 2020,Net Electricity Production,Not Specified,44.1207,GWh
April 2020,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10010.0161,GWh
April 2020,Total Imports,Electricity,765.4718,GWh
April 2020,Total Exports,Electricity,6482.8992,GWh
April 2020,Used for pumped storage,Electricity,573.465,GWh
April 2020,Distribution Losses,Electricity,2413.6105,GWh
April 2020,Final Consumption (Calculated),Electricity,29672.7446,GWh
March 2020,Net Electricity Production,Electricity,49036.6859,GWh
March 2020,Net Electricity Production,Nuclear,30624.8551,GWh
March 2020,Net Electricity Production,Total Combustible Fuels,5288.3195,GWh
March 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",239.0108,GWh
March 2020,Net Electricity Production,Oil and Petroleum Products,452.511,GWh
March 2020,Net Electricity Production,Natural Gas,3410.2244,GWh
March 2020,Net Electricity Production,Combustible Renewables,1004.4627,GWh
March 2020,Net Electricity Production,Other Combustible Non-Renewables,182.1106,GWh
March 2020,Net Electricity Production,Hydro,7425.6982,GWh
March 2020,Net Electricity Production,Wind,4504.7828,GWh
March 2020,Net Electricity Production,Solar,1099.2545,GWh
March 2020,Net Electricity Production,Geothermal,9.9999,GWh
March 2020,Net Electricity Production,Other Renewables,39.6552,GWh
March 2020,Net Electricity Production,Not Specified,44.1207,GWh
March 2020,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",14083.8533,GWh
March 2020,Total Imports,Electricity,1015.0639,GWh
March 2020,Total Exports,Electricity,7027.9508,GWh
March 2020,Used for pumped storage,Electricity,573.772,GWh
March 2020,Distribution Losses,Electricity,3414.4995,GWh
March 2020,Final Consumption (Calculated),Electricity,39035.5275,GWh
February 2020,Net Electricity Production,Electricity,51609.8038,GWh
February 2020,Net Electricity Production,Nuclear,33178.5389,GWh
February 2020,Net Electricity Production,Total Combustible Fuels,5285.7449,GWh
February 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",371.4145,GWh
February 2020,Net Electricity Production,Oil and Petroleum Products,448.7131,GWh
February 2020,Net Electricity Production,Natural Gas,3455.8434,GWh
February 2020,Net Electricity Production,Combustible Renewables,827.6633,GWh
February 2020,Net Electricity Production,Other Combustible Non-Renewables,182.1106,GWh
February 2020,Net Electricity Production,Hydro,6356.2359,GWh
February 2020,Net Electricity Production,Wind,5913.9025,GWh
February 2020,Net Electricity Production,Solar,781.6057,GWh
February 2020,Net Electricity Production,Geothermal,9.9999,GWh
February 2020,Net Electricity Production,Other Renewables,39.6552,GWh
February 2020,Net Electricity Production,Not Specified,44.1207,GWh
February 2020,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",13929.0626,GWh
February 2020,Total Imports,Electricity,491.8803,GWh
February 2020,Total Exports,Electricity,7283.1173,GWh
February 2020,Used for pumped storage,Electricity,647.427,GWh
February 2020,Distribution Losses,Electricity,3637.6153,GWh
February 2020,Final Consumption (Calculated),Electricity,40533.5245,GWh
January 2020,Net Electricity Production,Electricity,55139.691,GWh
January 2020,Net Electricity Production,Nuclear,37352.3958,GWh
January 2020,Net Electricity Production,Total Combustible Fuels,6602.7878,GWh
January 2020,Net Electricity Production,"Coal, Peat and Manufactured Gases",501.4744,GWh
January 2020,Net Electricity Production,Oil and Petroleum Products,440.1376,GWh
January 2020,Net Electricity Production,Natural Gas,4755.8515,GWh
January 2020,Net Electricity Production,Combustible Renewables,723.2138,GWh
January 2020,Net Electricity Production,Other Combustible Non-Renewables,182.1106,GWh
January 2020,Net Electricity Production,Hydro,6385.066,GWh
January 2020,Net Electricity Production,Wind,4180.4135,GWh
January 2020,Net Electricity Production,Solar,525.2519,GWh
January 2020,Net Electricity Production,Geothermal,9.9999,GWh
January 2020,Net Electricity Production,Other Renewables,39.6552,GWh
January 2020,Net Electricity Production,Not Specified,44.1207,GWh
January 2020,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11863.6004,GWh
January 2020,Total Imports,Electricity,1572.7793,GWh
January 2020,Total Exports,Electricity,6082.3904,GWh
January 2020,Used for pumped storage,Electricity,532.406,GWh
January 2020,Distribution Losses,Electricity,4243.4107,GWh
January 2020,Final Consumption (Calculated),Electricity,45854.2631,GWh
December 2019,Net Electricity Production,Electricity,52161.1631,GWh
December 2019,Net Electricity Production,Nuclear,32985.8569,GWh
December 2019,Net Electricity Production,Total Combustible Fuels,5908.2048,GWh
December 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",778.3247,GWh
December 2019,Net Electricity Production,Oil and Petroleum Products,527.0474,GWh
December 2019,Net Electricity Production,Natural Gas,3693.1036,GWh
December 2019,Net Electricity Production,Combustible Renewables,720.825,GWh
December 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
December 2019,Net Electricity Production,Hydro,7926.5797,GWh
December 2019,Net Electricity Production,Wind,4768.4743,GWh
December 2019,Net Electricity Production,Solar,479.0816,GWh
December 2019,Net Electricity Production,Geothermal,9.6461,GWh
December 2019,Net Electricity Production,Other Renewables,39.4248,GWh
December 2019,Net Electricity Production,Not Specified,43.8948,GWh
December 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",13944.0315,GWh
December 2019,Total Imports,Electricity,2113.0096,GWh
December 2019,Total Exports,Electricity,5608.2935,GWh
December 2019,Used for pumped storage,Electricity,721.4603,GWh
December 2019,Distribution Losses,Electricity,4273.1166,GWh
December 2019,Final Consumption (Calculated),Electricity,43671.3022,GWh
November 2019,Net Electricity Production,Electricity,46651.4036,GWh
November 2019,Net Electricity Production,Nuclear,29133.6713,GWh
November 2019,Net Electricity Production,Total Combustible Fuels,6972.5821,GWh
November 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1119.1317,GWh
November 2019,Net Electricity Production,Oil and Petroleum Products,503.7892,GWh
November 2019,Net Electricity Production,Natural Gas,4581.4555,GWh
November 2019,Net Electricity Production,Combustible Renewables,579.3016,GWh
November 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
November 2019,Net Electricity Production,Hydro,6558.6003,GWh
November 2019,Net Electricity Production,Wind,3464.036,GWh
November 2019,Net Electricity Production,Solar,429.5482,GWh
November 2019,Net Electricity Production,Geothermal,9.6461,GWh
November 2019,Net Electricity Production,Other Renewables,39.4248,GWh
November 2019,Net Electricity Production,Not Specified,43.8948,GWh
November 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11080.557,GWh
November 2019,Total Imports,Electricity,2961.0462,GWh
November 2019,Total Exports,Electricity,4225.4808,GWh
November 2019,Used for pumped storage,Electricity,606.3208,GWh
November 2019,Distribution Losses,Electricity,3692.4723,GWh
November 2019,Final Consumption (Calculated),Electricity,41088.176,GWh
October 2019,Net Electricity Production,Electricity,41779.2925,GWh
October 2019,Net Electricity Production,Nuclear,29162.9484,GWh
October 2019,Net Electricity Production,Total Combustible Fuels,4323.9866,GWh
October 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",236.0634,GWh
October 2019,Net Electricity Production,Oil and Petroleum Products,448.2692,GWh
October 2019,Net Electricity Production,Natural Gas,2959.1156,GWh
October 2019,Net Electricity Production,Combustible Renewables,491.6343,GWh
October 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
October 2019,Net Electricity Production,Hydro,3879.83,GWh
October 2019,Net Electricity Production,Wind,3486.8123,GWh
October 2019,Net Electricity Production,Solar,832.7495,GWh
October 2019,Net Electricity Production,Geothermal,9.6461,GWh
October 2019,Net Electricity Production,Other Renewables,39.4248,GWh
October 2019,Net Electricity Production,Not Specified,43.8948,GWh
October 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8740.097,GWh
October 2019,Total Imports,Electricity,1360.1016,GWh
October 2019,Total Exports,Electricity,5605.3543,GWh
October 2019,Used for pumped storage,Electricity,520.4691,GWh
October 2019,Distribution Losses,Electricity,2802.9961,GWh
October 2019,Final Consumption (Calculated),Electricity,34210.5745,GWh
September 2019,Net Electricity Production,Electricity,38371.0765,GWh
September 2019,Net Electricity Production,Nuclear,27533.4673,GWh
September 2019,Net Electricity Production,Total Combustible Fuels,4076.9722,GWh
September 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",233.9374,GWh
September 2019,Net Electricity Production,Oil and Petroleum Products,448.5357,GWh
September 2019,Net Electricity Production,Natural Gas,2662.7347,GWh
September 2019,Net Electricity Production,Combustible Renewables,542.8604,GWh
September 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
September 2019,Net Electricity Production,Hydro,2659.8265,GWh
September 2019,Net Electricity Production,Wind,2740.883,GWh
September 2019,Net Electricity Production,Solar,1266.9617,GWh
September 2019,Net Electricity Production,Geothermal,9.6461,GWh
September 2019,Net Electricity Production,Other Renewables,39.4248,GWh
September 2019,Net Electricity Production,Not Specified,43.8948,GWh
September 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7259.6026,GWh
September 2019,Total Imports,Electricity,1134.3497,GWh
September 2019,Total Exports,Electricity,6004.434,GWh
September 2019,Used for pumped storage,Electricity,563.1771,GWh
September 2019,Distribution Losses,Electricity,2381.8058,GWh
September 2019,Final Consumption (Calculated),Electricity,30556.0093,GWh
August 2019,Net Electricity Production,Electricity,38588.8324,GWh
August 2019,Net Electricity Production,Nuclear,27721.1644,GWh
August 2019,Net Electricity Production,Total Combustible Fuels,3792.159,GWh
August 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",244.6583,GWh
August 2019,Net Electricity Production,Oil and Petroleum Products,444.9929,GWh
August 2019,Net Electricity Production,Natural Gas,2074.3659,GWh
August 2019,Net Electricity Production,Combustible Renewables,839.2378,GWh
August 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
August 2019,Net Electricity Production,Hydro,3824.8303,GWh
August 2019,Net Electricity Production,Wind,1682.7675,GWh
August 2019,Net Electricity Production,Solar,1474.9456,GWh
August 2019,Net Electricity Production,Geothermal,9.6461,GWh
August 2019,Net Electricity Production,Other Renewables,39.4248,GWh
August 2019,Net Electricity Production,Not Specified,43.8948,GWh
August 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7870.852,GWh
August 2019,Total Imports,Electricity,838.4052,GWh
August 2019,Total Exports,Electricity,6408.1453,GWh
August 2019,Used for pumped storage,Electricity,517.7,GWh
August 2019,Distribution Losses,Electricity,2290.5021,GWh
August 2019,Final Consumption (Calculated),Electricity,30210.8903,GWh
July 2019,Net Electricity Production,Electricity,41144.5892,GWh
July 2019,Net Electricity Production,Nuclear,29195.0424,GWh
July 2019,Net Electricity Production,Total Combustible Fuels,4130.1253,GWh
July 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",311.3088,GWh
July 2019,Net Electricity Production,Oil and Petroleum Products,451.9841,GWh
July 2019,Net Electricity Production,Natural Gas,2645.2857,GWh
July 2019,Net Electricity Production,Combustible Renewables,532.6425,GWh
July 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
July 2019,Net Electricity Production,Hydro,4472.5872,GWh
July 2019,Net Electricity Production,Wind,1774.7879,GWh
July 2019,Net Electricity Production,Solar,1479.0808,GWh
July 2019,Net Electricity Production,Geothermal,9.6461,GWh
July 2019,Net Electricity Production,Other Renewables,39.4248,GWh
July 2019,Net Electricity Production,Not Specified,43.8948,GWh
July 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8308.1693,GWh
July 2019,Total Imports,Electricity,937.8783,GWh
July 2019,Total Exports,Electricity,6550.0891,GWh
July 2019,Used for pumped storage,Electricity,384.414,GWh
July 2019,Distribution Losses,Electricity,2518.5242,GWh
July 2019,Final Consumption (Calculated),Electricity,32629.4402,GWh
June 2019,Net Electricity Production,Electricity,41029.3789,GWh
June 2019,Net Electricity Production,Nuclear,28560.705,GWh
June 2019,Net Electricity Production,Total Combustible Fuels,3177.059,GWh
June 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",210.3291,GWh
June 2019,Net Electricity Production,Oil and Petroleum Products,447.199,GWh
June 2019,Net Electricity Production,Natural Gas,1782.3609,GWh
June 2019,Net Electricity Production,Combustible Renewables,548.2658,GWh
June 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
June 2019,Net Electricity Production,Hydro,5844.3558,GWh
June 2019,Net Electricity Production,Wind,1926.5997,GWh
June 2019,Net Electricity Production,Solar,1427.6937,GWh
June 2019,Net Electricity Production,Geothermal,9.6461,GWh
June 2019,Net Electricity Production,Other Renewables,39.4248,GWh
June 2019,Net Electricity Production,Not Specified,43.8948,GWh
June 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9795.9859,GWh
June 2019,Total Imports,Electricity,342.0521,GWh
June 2019,Total Exports,Electricity,7492.0847,GWh
June 2019,Used for pumped storage,Electricity,546.4348,GWh
June 2019,Distribution Losses,Electricity,2411.3491,GWh
June 2019,Final Consumption (Calculated),Electricity,30921.5624,GWh
May 2019,Net Electricity Production,Electricity,44470.7845,GWh
May 2019,Net Electricity Production,Nuclear,31668.804,GWh
May 2019,Net Electricity Production,Total Combustible Fuels,3441.3498,GWh
May 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",192.9797,GWh
May 2019,Net Electricity Production,Oil and Petroleum Products,447.5314,GWh
May 2019,Net Electricity Production,Natural Gas,1986.9751,GWh
May 2019,Net Electricity Production,Combustible Renewables,624.9595,GWh
May 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
May 2019,Net Electricity Production,Hydro,5634.5068,GWh
May 2019,Net Electricity Production,Wind,2297.0251,GWh
May 2019,Net Electricity Production,Solar,1336.133,GWh
May 2019,Net Electricity Production,Geothermal,9.6461,GWh
May 2019,Net Electricity Production,Other Renewables,39.4248,GWh
May 2019,Net Electricity Production,Not Specified,43.8948,GWh
May 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9941.6953,GWh
May 2019,Total Imports,Electricity,256.1677,GWh
May 2019,Total Exports,Electricity,7758.0664,GWh
May 2019,Used for pumped storage,Electricity,592.745,GWh
May 2019,Distribution Losses,Electricity,2665.1562,GWh
May 2019,Final Consumption (Calculated),Electricity,33710.9845,GWh
April 2019,Net Electricity Production,Electricity,43482.5131,GWh
April 2019,Net Electricity Production,Nuclear,31756.6721,GWh
April 2019,Net Electricity Production,Total Combustible Fuels,3567.406,GWh
April 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",236.7538,GWh
April 2019,Net Electricity Production,Oil and Petroleum Products,450.9417,GWh
April 2019,Net Electricity Production,Natural Gas,2095.6845,GWh
April 2019,Net Electricity Production,Combustible Renewables,595.122,GWh
April 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
April 2019,Net Electricity Production,Hydro,4586.3548,GWh
April 2019,Net Electricity Production,Wind,2389.2274,GWh
April 2019,Net Electricity Production,Solar,1089.8871,GWh
April 2019,Net Electricity Production,Geothermal,9.6461,GWh
April 2019,Net Electricity Production,Other Renewables,39.4248,GWh
April 2019,Net Electricity Production,Not Specified,43.8948,GWh
April 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8709.6621,GWh
April 2019,Total Imports,Electricity,1106.7348,GWh
April 2019,Total Exports,Electricity,5541.1096,GWh
April 2019,Used for pumped storage,Electricity,397.1901,GWh
April 2019,Distribution Losses,Electricity,2909.0854,GWh
April 2019,Final Consumption (Calculated),Electricity,35741.8629,GWh
March 2019,Net Electricity Production,Electricity,51814.3863,GWh
March 2019,Net Electricity Production,Nuclear,35497.7156,GWh
March 2019,Net Electricity Production,Total Combustible Fuels,5283.8993,GWh
March 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",221.1522,GWh
March 2019,Net Electricity Production,Oil and Petroleum Products,461.4115,GWh
March 2019,Net Electricity Production,Natural Gas,3211.6645,GWh
March 2019,Net Electricity Production,Combustible Renewables,1200.7671,GWh
March 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
March 2019,Net Electricity Production,Hydro,5241.9124,GWh
March 2019,Net Electricity Production,Wind,4577.4288,GWh
March 2019,Net Electricity Production,Solar,1120.4645,GWh
March 2019,Net Electricity Production,Geothermal,9.6461,GWh
March 2019,Net Electricity Production,Other Renewables,39.4248,GWh
March 2019,Net Electricity Production,Not Specified,43.8948,GWh
March 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",12189.6436,GWh
March 2019,Total Imports,Electricity,683.3772,GWh
March 2019,Total Exports,Electricity,7482.7521,GWh
March 2019,Used for pumped storage,Electricity,577.0269,GWh
March 2019,Distribution Losses,Electricity,3449.4105,GWh
March 2019,Final Consumption (Calculated),Electricity,40988.5741,GWh
February 2019,Net Electricity Production,Electricity,51036.9309,GWh
February 2019,Net Electricity Production,Nuclear,36089.959,GWh
February 2019,Net Electricity Production,Total Combustible Fuels,6239.7708,GWh
February 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",693.3069,GWh
February 2019,Net Electricity Production,Oil and Petroleum Products,464.5239,GWh
February 2019,Net Electricity Production,Natural Gas,4149.3481,GWh
February 2019,Net Electricity Production,Combustible Renewables,743.6879,GWh
February 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
February 2019,Net Electricity Production,Hydro,5130.1038,GWh
February 2019,Net Electricity Production,Wind,2664.72,GWh
February 2019,Net Electricity Production,Solar,819.4116,GWh
February 2019,Net Electricity Production,Geothermal,9.6461,GWh
February 2019,Net Electricity Production,Other Renewables,39.4248,GWh
February 2019,Net Electricity Production,Not Specified,43.8948,GWh
February 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9406.9941,GWh
February 2019,Total Imports,Electricity,1011.4556,GWh
February 2019,Total Exports,Electricity,6522.4876,GWh
February 2019,Used for pumped storage,Electricity,443.4396,GWh
February 2019,Distribution Losses,Electricity,3761.2758,GWh
February 2019,Final Consumption (Calculated),Electricity,41321.1836,GWh
January 2019,Net Electricity Production,Electricity,56510.1289,GWh
January 2019,Net Electricity Production,Nuclear,40157.9937,GWh
January 2019,Net Electricity Production,Total Combustible Fuels,7716.342,GWh
January 2019,Net Electricity Production,"Coal, Peat and Manufactured Gases",1062.3464,GWh
January 2019,Net Electricity Production,Oil and Petroleum Products,483.4636,GWh
January 2019,Net Electricity Production,Natural Gas,5246.197,GWh
January 2019,Net Electricity Production,Combustible Renewables,735.431,GWh
January 2019,Net Electricity Production,Other Combustible Non-Renewables,188.9041,GWh
January 2019,Net Electricity Production,Hydro,5059.0096,GWh
January 2019,Net Electricity Production,Wind,3014.5911,GWh
January 2019,Net Electricity Production,Solar,469.2268,GWh
January 2019,Net Electricity Production,Geothermal,9.6461,GWh
January 2019,Net Electricity Production,Other Renewables,39.4248,GWh
January 2019,Net Electricity Production,Not Specified,43.8948,GWh
January 2019,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9327.3294,GWh
January 2019,Total Imports,Electricity,2887.1721,GWh
January 2019,Total Exports,Electricity,4100.5016,GWh
January 2019,Used for pumped storage,Electricity,526.2834,GWh
January 2019,Distribution Losses,Electricity,4937.0299,GWh
January 2019,Final Consumption (Calculated),Electricity,49833.4861,GWh
December 2018,Net Electricity Production,Electricity,54128.2181,GWh
December 2018,Net Electricity Production,Nuclear,38880.6011,GWh
December 2018,Net Electricity Production,Total Combustible Fuels,5734.4218,GWh
December 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",511.5294,GWh
December 2018,Net Electricity Production,Oil and Petroleum Products,441.9944,GWh
December 2018,Net Electricity Production,Natural Gas,3899.1116,GWh
December 2018,Net Electricity Production,Combustible Renewables,693.3841,GWh
December 2018,Net Electricity Production,Other Combustible Non-Renewables,188.4023,GWh
December 2018,Net Electricity Production,Hydro,5240.4065,GWh
December 2018,Net Electricity Production,Wind,3726.385,GWh
December 2018,Net Electricity Production,Solar,447.9742,GWh
December 2018,Net Electricity Production,Geothermal,9.5327,GWh
December 2018,Net Electricity Production,Other Renewables,39.5043,GWh
December 2018,Net Electricity Production,Not Specified,49.3924,GWh
December 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10157.1869,GWh
December 2018,Total Imports,Electricity,1297.8548,GWh
December 2018,Total Exports,Electricity,6507.2841,GWh
December 2018,Used for pumped storage,Electricity,662.0357,GWh
December 2018,Distribution Losses,Electricity,4144.8917,GWh
December 2018,Final Consumption (Calculated),Electricity,44111.8614,GWh
November 2018,Net Electricity Production,Electricity,46612.5654,GWh
November 2018,Net Electricity Production,Nuclear,32648.1122,GWh
November 2018,Net Electricity Production,Total Combustible Fuels,6563.8047,GWh
November 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",859.2742,GWh
November 2018,Net Electricity Production,Oil and Petroleum Products,455.8853,GWh
November 2018,Net Electricity Production,Natural Gas,4499.4765,GWh
November 2018,Net Electricity Production,Combustible Renewables,560.7664,GWh
November 2018,Net Electricity Production,Other Combustible Non-Renewables,188.4023,GWh
November 2018,Net Electricity Production,Hydro,4040.9557,GWh
November 2018,Net Electricity Production,Wind,2801.9392,GWh
November 2018,Net Electricity Production,Solar,459.3242,GWh
November 2018,Net Electricity Production,Geothermal,9.5327,GWh
November 2018,Net Electricity Production,Other Renewables,39.5043,GWh
November 2018,Net Electricity Production,Not Specified,49.3924,GWh
November 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7912.0225,GWh
November 2018,Total Imports,Electricity,2178.8763,GWh
November 2018,Total Exports,Electricity,4012.5636,GWh
November 2018,Used for pumped storage,Electricity,674.4167,GWh
November 2018,Distribution Losses,Electricity,3653.1131,GWh
November 2018,Final Consumption (Calculated),Electricity,40451.3483,GWh
October 2018,Net Electricity Production,Electricity,42636.258,GWh
October 2018,Net Electricity Production,Nuclear,31607.9153,GWh
October 2018,Net Electricity Production,Total Combustible Fuels,4627.4229,GWh
October 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",1043.8287,GWh
October 2018,Net Electricity Production,Oil and Petroleum Products,420.9391,GWh
October 2018,Net Electricity Production,Natural Gas,2561.7215,GWh
October 2018,Net Electricity Production,Combustible Renewables,412.5312,GWh
October 2018,Net Electricity Production,Other Combustible Non-Renewables,188.4023,GWh
October 2018,Net Electricity Production,Hydro,3023.4403,GWh
October 2018,Net Electricity Production,Wind,2508.1194,GWh
October 2018,Net Electricity Production,Solar,770.9307,GWh
October 2018,Net Electricity Production,Geothermal,9.5327,GWh
October 2018,Net Electricity Production,Other Renewables,39.5043,GWh
October 2018,Net Electricity Production,Not Specified,49.3924,GWh
October 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",6764.0586,GWh
October 2018,Total Imports,Electricity,1105.773,GWh
October 2018,Total Exports,Electricity,5658.3598,GWh
October 2018,Used for pumped storage,Electricity,686.7633,GWh
October 2018,Distribution Losses,Electricity,2906.2172,GWh
October 2018,Final Consumption (Calculated),Electricity,34490.6906,GWh
September 2018,Net Electricity Production,Electricity,39530.6623,GWh
September 2018,Net Electricity Production,Nuclear,30095.5341,GWh
September 2018,Net Electricity Production,Total Combustible Fuels,3467.1154,GWh
September 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",603.1815,GWh
September 2018,Net Electricity Production,Oil and Petroleum Products,417.76,GWh
September 2018,Net Electricity Production,Natural Gas,1647.7014,GWh
September 2018,Net Electricity Production,Combustible Renewables,610.0703,GWh
September 2018,Net Electricity Production,Other Combustible Non-Renewables,188.4023,GWh
September 2018,Net Electricity Production,Hydro,3120.1291,GWh
September 2018,Net Electricity Production,Wind,1621.7736,GWh
September 2018,Net Electricity Production,Solar,1127.6807,GWh
September 2018,Net Electricity Production,Geothermal,9.5327,GWh
September 2018,Net Electricity Production,Other Renewables,39.5043,GWh
September 2018,Net Electricity Production,Not Specified,49.3924,GWh
September 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",6528.6907,GWh
September 2018,Total Imports,Electricity,741.5771,GWh
September 2018,Total Exports,Electricity,6339.8197,GWh
September 2018,Used for pumped storage,Electricity,620.2444,GWh
September 2018,Distribution Losses,Electricity,2472.8652,GWh
September 2018,Final Consumption (Calculated),Electricity,30839.3102,GWh
August 2018,Net Electricity Production,Electricity,37830.9656,GWh
August 2018,Net Electricity Production,Nuclear,27289.6652,GWh
August 2018,Net Electricity Production,Total Combustible Fuels,3699.6405,GWh
August 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",766.299,GWh
August 2018,Net Electricity Production,Oil and Petroleum Products,413.5016,GWh
August 2018,Net Electricity Production,Natural Gas,1812.9929,GWh
August 2018,Net Electricity Production,Combustible Renewables,518.4447,GWh
August 2018,Net Electricity Production,Other Combustible Non-Renewables,188.4023,GWh
August 2018,Net Electricity Production,Hydro,4014.7431,GWh
August 2018,Net Electricity Production,Wind,1409.3209,GWh
August 2018,Net Electricity Production,Solar,1319.1664,GWh
August 2018,Net Electricity Production,Geothermal,9.5327,GWh
August 2018,Net Electricity Production,Other Renewables,39.5043,GWh
August 2018,Net Electricity Production,Not Specified,49.3924,GWh
August 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7310.7122,GWh
August 2018,Total Imports,Electricity,1237.3626,GWh
August 2018,Total Exports,Electricity,5557.8977,GWh
August 2018,Used for pumped storage,Electricity,510.5378,GWh
August 2018,Distribution Losses,Electricity,2521.7039,GWh
August 2018,Final Consumption (Calculated),Electricity,30478.1888,GWh
July 2018,Net Electricity Production,Electricity,41841.6212,GWh
July 2018,Net Electricity Production,Nuclear,29952.684,GWh
July 2018,Net Electricity Production,Total Combustible Fuels,3855.9844,GWh
July 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",852.5386,GWh
July 2018,Net Electricity Production,Oil and Petroleum Products,430.1423,GWh
July 2018,Net Electricity Production,Natural Gas,1845.1454,GWh
July 2018,Net Electricity Production,Combustible Renewables,539.7559,GWh
July 2018,Net Electricity Production,Other Combustible Non-Renewables,188.4023,GWh
July 2018,Net Electricity Production,Hydro,5402.6846,GWh
July 2018,Net Electricity Production,Wind,1104.2409,GWh
July 2018,Net Electricity Production,Solar,1427.5979,GWh
July 2018,Net Electricity Production,Geothermal,9.5327,GWh
July 2018,Net Electricity Production,Other Renewables,39.5043,GWh
July 2018,Net Electricity Production,Not Specified,49.3924,GWh
July 2018,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8523.3163,GWh
July 2018,Total Imports,Electricity,767.0367,GWh
July 2018,Total Exports,Electricity,7025.2012,GWh
July 2018,Used for pumped storage,Electricity,432.0679,GWh
July 2018,Distribution Losses,Electricity,2672.1663,GWh
July 2018,Final Consumption (Calculated),Electricity,32479.2225,GWh
June 2018,Net Electricity Production,Electricity,41650.1667,GWh
June 2018,Net Electricity Production,Nuclear,28620.3341,GWh
June 2018,Net Electricity Production,Total Combustible Fuels,2514.8242,GWh
June 2018,Net Electricity Production,"Coal, Peat and Manufactured Gases",590.2757,GWh
June 2018,Net Electricity Production,Oil and Petroleum Products,424.5642,GWh
June 2018,Net Electricity Production,Natural Gas,795.8559,GWh
June 2018,Net Electricity Production,Combustible Renewables,515.7261,GWh
June 2018,Net Electricity Production,Other Combustible Non-Renewables,188.4023,GWh
June 2018,Net Electricity Production,Hydro,7710.7028,GWh
