TIME,Value
1973-01,106.270250439601
1973-02,106.135487570987
1973-03,105.957327045785
1973-04,105.783736419437
1973-05,105.657275636526
1973-06,105.513754309041
1973-07,105.308692499283
1973-08,105.160842047353
1973-09,105.007381684737
1973-10,104.751767486234
1973-11,104.417193232574
1973-12,103.852337912743
1974-01,103.065939977648
1974-02,102.516719311861
1974-03,102.250175080187
1974-04,102.172873045369
1974-05,102.044056451674
1974-06,101.827881407799
1974-07,101.547300132475
1974-08,101.225302650259
1974-09,100.890564718772
1974-10,100.624511962824
1974-11,100.621124457817
1974-12,100.903122789517
1975-01,101.325355559066
1975-02,101.567734399362
1975-03,101.537801249774
1975-04,101.403282863934
1975-05,101.347090611236
1975-06,101.426905514591
1975-07,101.631370503125
1975-08,101.80027550882
1975-09,101.96995917416
1975-10,102.204403846432
1975-11,102.425551912385
1975-12,102.728727822136
1976-01,103.161490023214
1976-02,103.420455050809
1976-03,103.518268719046
1976-04,103.524641093383
1976-05,103.468532822378
1976-06,103.33178276335
1976-07,103.105216253389
1976-08,102.925395168377
1976-09,102.751317736779
1976-10,102.544239624658
1976-11,102.441751367265
1976-12,102.414989784994
1977-01,102.37112624077
1977-02,102.180128222321
1977-03,101.718622886405
1977-04,101.060895077256
1977-05,100.665459314412
1977-06,100.658120861432
1977-07,100.952478140654
1977-08,101.257261186172
1977-09,101.606774408874
1977-10,102.056113550929
1977-11,102.331652463081
1977-12,102.481437354946
1978-01,102.599647882852
1978-02,102.676812257982
1978-03,102.756530066553
1978-04,102.85830789468
1978-05,102.897841519814
1978-06,102.860171430696
1978-07,102.760149202223
1978-08,102.680107584571
1978-09,102.594949383575
1978-10,102.452189078383
1978-11,102.257111022454
1978-12,101.940596400662
1979-01,101.554201285226
1979-02,101.311737909412
1979-03,101.15086973871
1979-04,100.975574846649
1979-05,100.817014085498
1979-06,100.733892630239
1979-07,100.696087391633
1979-08,100.667768471475
1979-09,100.645204401207
1979-10,100.68508106207
1979-11,100.652132407289
1979-12,100.454197149294
1980-01,100.0751674145
1980-02,99.7729240013081
1980-03,99.6335660706328
1980-04,99.5987212110099
1980-05,99.6049033692709
1980-06,99.618357710166
1980-07,99.6288784581031
1980-08,99.6363545562532
1980-09,99.6402489186124
1980-10,99.6321223318524
1980-11,99.591739092961
1980-12,99.4951935960026
1981-01,99.355293571009
1981-02,99.318105580938
1981-03,99.5279216985804
1981-04,99.8895141485435
1981-05,100.133252537696
1981-06,100.278311449467
1981-07,100.388932054688
1981-08,100.429363199831
1981-09,100.428174149865
1981-10,100.437823443121
1981-11,100.535847941252
1981-12,100.815213535979
1982-01,101.286290650961
1982-02,101.597488647068
1982-03,101.663912099744
1982-04,101.63109615099
1982-05,101.5336497086
1982-06,101.328071394915
1982-07,100.990195989213
1982-08,100.720772741394
1982-09,100.458540733423
1982-10,100.149652127145
1982-11,100.009904172261
1982-12,100.008827768338
1983-01,100.009435419703
1983-02,99.7692976393545
1983-03,99.2148686456954
1983-04,98.4066907947876
1983-05,97.8188902259264
1983-06,97.497754624027
1983-07,97.3746004403984
1983-08,97.3119751465559
1983-09,97.2268114178499
1983-10,97.1530524273084
1983-11,97.0518822262556
1983-12,96.8854847348541
1984-01,96.7182139431575
1984-02,96.6080580544244
1984-03,96.4989769287291
1984-04,96.3310579716938
1984-05,96.1495972601845
1984-06,95.9980851512591
1984-07,95.8247336455899
1984-08,95.6339884963889
1984-09,95.3849473669904
1984-10,95.1821049800512
1984-11,95.2494608988634
1984-12,95.8584285662053
1985-01,96.9855460374437
1985-02,97.7035083131906
1985-03,98.0233300274045
1985-04,98.1488898368347
1985-05,97.9921486979545
1985-06,97.6249500885143
1985-07,97.1608277983345
1985-08,97.1496978735547
1985-09,97.7497941708046
1985-10,98.8762649560277
1985-11,99.6835566116569
1985-12,100.188276332261
1986-01,100.571873808151
1986-02,100.675921504772
1986-03,100.525797235508
1986-04,100.22663646505
1986-05,99.9484965698197
1986-06,99.7581309166701
1986-07,99.8421420885036
1986-08,100.010014167203
1986-09,100.15996825797
1986-10,100.221063749866
1986-11,100.140710899082
1986-12,99.96104201109
1987-01,99.706810947765
1987-02,99.5100753457598
1987-03,99.397040988082
1987-04,99.3198373972473
1987-05,99.1595788537224
1987-06,99.1059946696554
1987-07,99.2678210362272
1987-08,99.5614251988654
1987-09,99.9338857779951
1987-10,100.206855280444
1987-11,100.363939555721
1987-12,100.497674972036
1988-01,100.597457471408
1988-02,100.663247166627
1988-03,100.715759181115
1988-04,100.813153958136
1988-05,100.943538576687
1988-06,101.010051978908
1988-07,101.085387038848
1988-08,101.180317151395
1988-09,101.278334511571
1988-10,101.378186676025
1988-11,101.450845872476
1988-12,101.394643504879
1989-01,101.34751764429
1989-02,101.220842035104
1989-03,101.048978638537
1989-04,100.92349989815
1989-05,100.807638783904
1989-06,100.771740871782
1989-07,100.861685444756
1989-08,100.997316730866
1989-09,101.129939343527
1989-10,101.244153669458
1989-11,101.362699930064
1989-12,101.43224385551
1990-01,101.452270437391
1990-02,101.405540003285
1990-03,101.348034974107
1990-04,101.208250284937
1990-05,101.037151757859
1990-06,100.95550744747
1990-07,100.85759947621
1990-08,100.602841683984
1990-09,100.141180934236
1990-10,99.9053215802134
1990-11,99.787746135046
1990-12,99.6515079738588
1991-01,99.530286783363
1991-02,99.7371333882355
1991-03,100.105904227736
1991-04,100.086841433732
1991-05,99.8349487360541
1991-06,99.4867342166717
1991-07,99.3296230029403
1991-08,99.3803584123422
1991-09,99.5146198314092
1991-10,99.5537539803639
1991-11,99.542913516183
