TIME,Value
1977-03,100.882759729859
1977-04,100.536920987427
1977-05,100.343554419685
1977-06,100.241167625077
1977-07,100.266976338682
1977-08,100.42245962528
1977-09,100.588788437543
1977-10,100.727480076117
1977-11,100.772832105566
1977-12,100.551993444002
1978-01,100.273818953653
1978-02,99.9786698808664
1978-03,99.7578256182495
1978-04,99.7512577589784
1978-05,99.9535738845283
1978-06,100.339891569083
1978-07,100.782828399126
1978-08,101.141628180703
1978-09,101.35343072941
1978-10,101.489372563697
1978-11,101.484021627964
1978-12,101.177504331608
1979-01,101.033131978129
1979-02,101.31674209323
1979-03,101.706864158272
1979-04,101.901453861883
1979-05,101.703214926735
1979-06,101.181147152617
1979-07,100.571410333104
1979-08,100.087116536308
1979-09,99.696485285883
1979-10,99.2509996111427
1979-11,98.6392056959377
1979-12,98.0541296800554
1980-01,97.5954210625776
1980-02,97.1421532243969
1980-03,96.5203733884329
1980-04,95.6388361962962
1980-05,94.5684620550048
1980-06,93.5428595035255
1980-07,92.7641350090022
1980-08,92.3604803511519
1980-09,92.3911568905998
1980-10,92.7191538465985
1980-11,92.963774391075
1980-12,93.3544867179197
1981-01,93.8870400228254
1981-02,94.2586922645982
1981-03,94.6191822407092
1981-04,95.0591647409328
1981-05,95.5379853190526
1981-06,95.9870788397603
1981-07,96.4044462591465
1981-08,96.7607390024669
1981-09,97.0544066968626
1981-10,97.1955870257995
1981-11,97.2301374991929
1981-12,97.1364388482426
1982-01,97.0222643716395
1982-02,97.0107486972491
1982-03,97.0978768966283
1982-04,97.0228127455162
1982-05,96.8843177636546
1982-06,96.7504436407419
1982-07,96.5960600821219
1982-08,96.4342186253408
1982-09,96.4684921016539
1982-10,96.5441106380383
1982-11,96.5134060210577
1982-12,96.6950335721406
1983-01,97.1854554917913
1983-02,97.9444891958304
1983-03,98.7636574041086
1983-04,99.3738332077341
1983-05,99.8051030590933
1983-06,100.023220545983
1983-07,100.066178363436
1983-08,100.237238443051
1983-09,100.466517609793
1983-10,100.733196844121
1983-11,101.177843267864
1983-12,101.483458661481
1984-01,101.55015030833
1984-02,101.574981041355
1984-03,101.497293284484
1984-04,101.306310791236
1984-05,101.232022926397
1984-06,101.232131266675
1984-07,101.216136287661
1984-08,101.098487071633
1984-09,101.049340172837
1984-10,101.075631396313
1984-11,101.116168459038
1984-12,101.140764169674
1985-01,101.100714417203
1985-02,101.230247663044
1985-03,101.48190328894
1985-04,101.730017422745
1985-05,101.754070966573
1985-06,101.649898504198
1985-07,101.35910461014
1985-08,101.121704330521
1985-09,101.110360160818
1985-10,101.187808468549
1985-11,101.143401211063
1985-12,100.922020113541
1986-01,100.540796861377
1986-02,100.459242583159
1986-03,100.228175464777
1986-04,99.9151621320932
1986-05,99.6837150477973
1986-06,99.4581102660546
1986-07,99.4177437937892
1986-08,99.6201240888145
1986-09,100.036092749437
1986-10,100.516918226079
1986-11,100.902140915895
1986-12,101.145406844515
1987-01,101.454853485496
1987-02,102.021380380777
1987-03,102.458526666129
1987-04,102.7619741836
1987-05,103.113652449513
1987-06,103.342985199645
1987-07,103.488611181904
1987-08,103.736255866656
1987-09,103.909460756095
1987-10,104.219418047155
1987-11,104.430483937019
1987-12,104.398545235745
1988-01,104.327580627255
1988-02,104.238872166065
1988-03,104.084637766276
1988-04,103.944874361532
1988-05,103.950325179272
1988-06,103.886390471029
1988-07,103.921548746053
1988-08,104.00481937107
1988-09,103.998405227672
1988-10,103.877655532933
1988-11,103.670977982496
1988-12,103.365139840205
1989-01,102.810204860556
1989-02,102.293087050408
1989-03,101.825044251547
1989-04,101.417905322213
1989-05,101.204503159941
1989-06,101.126808073786
1989-07,101.111014918943
1989-08,100.890890676002
1989-09,100.545471721061
1989-10,100.289144354127
1989-11,100.038926001845
1989-12,99.8760345336729
1990-01,99.6407831266429
1990-02,99.362903430859
1990-03,99.1735838431115
1990-04,99.2303861784312
1990-05,99.2050527368656
1990-06,99.04566420031
1990-07,98.6663046581383
1990-08,98.2047893717496
1990-09,97.6766721949844
1990-10,97.1244451975828
1990-11,96.545139616126
1990-12,95.9416002783279
1991-01,95.3671905461293
1991-02,94.8477106329825
1991-03,94.8639583231795
1991-04,95.099173157406
1991-05,95.1484684682893
1991-06,95.3960701414558
1991-07,95.7978926509079
1991-08,96.3229284437673
1991-09,96.8941210948082
1991-10,97.2026015702222
1991-11,97.2561850308015
1991-12,96.9919368457272
1992-01,96.6982551665121
1992-02,96.7163463593036
1992-03,97.1015642263499
1992-04,97.6763875731891
1992-05,98.137378058427
1992-06,97.9390013989046
1992-07,97.273336360373
1992-08,96.5903534464253
1992-09,96.3595352503614
1992-10,96.4878061751556
1992-11,96.6019569353082
1992-12,96.9759450756003
1993-01,97.5280419063493
1993-02,98.1892416701346
1993-03,98.8394504741598
1993-04,99.3726717005453
1993-05,99.6030249659693
1993-06,99.5470580397167
1993-07,99.5048989120688
1993-08,99.7910087741157
1993-09,99.9893790858115
1993-10,99.9514350850098
1993-11,100.065000771555
1993-12,100.21850587188
1994-01,100.460670970949
1994-02,100.639441405328
1994-03,100.641717383659
1994-04,100.70667333539
1994-05,101.035236184942
1994-06,101.354766617081
1994-07,101.614386871041
1994-08,102.047791459243
1994-09,102.241953965253
1994-10,102.401368691024
1994-11,102.611921064284
1994-12,102.80153048629
1995-01,102.887235343965
1995-02,102.9714361257
1995-03,102.841294133798
1995-04,102.618300896938
1995-05,102.445141199144
1995-06,102.04183645178
1995-07,101.667400231512
1995-08,101.475278909957
1995-09,101.211401813889
1995-10,100.85834271909
1995-11,100.474955180549
