Time,Balance,Product,Value,Unit
October 2021,Used for pumped storage,Electricity,1413.0325,GWh
October 2021,Distribution Losses,Electricity,4960.3602,GWh
October 2021,Final Consumption (Calculated),Electricity,71980.3218,GWh
September 2021,Net Electricity Production,Electricity,78035.6414,GWh
September 2021,Net Electricity Production,Nuclear,6417.255,GWh
September 2021,Net Electricity Production,Total Combustible Fuels,54545.7928,GWh
September 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",25980.3375,GWh
September 2021,Net Electricity Production,Oil and Petroleum Products,1863.0239,GWh
September 2021,Net Electricity Production,Natural Gas,22384.3616,GWh
September 2021,Net Electricity Production,Combustible Renewables,2865.4574,GWh
September 2021,Net Electricity Production,Other Combustible Non-Renewables,1452.6124,GWh
September 2021,Net Electricity Production,Hydro,8022.8663,GWh
September 2021,Net Electricity Production,Wind,510.5989,GWh
September 2021,Net Electricity Production,Solar,6814.1301,GWh
September 2021,Net Electricity Production,Geothermal,226.0641,GWh
September 2021,Net Electricity Production,Other Renewables,0.0,GWh
September 2021,Net Electricity Production,Not Specified,1498.9342,GWh
September 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",18439.1168,GWh
September 2021,Total Imports,Electricity,0.0,GWh
September 2021,Total Exports,Electricity,0.0,GWh
September 2021,Used for pumped storage,Electricity,829.3797,GWh
September 2021,Distribution Losses,Electricity,5034.0141,GWh
September 2021,Final Consumption (Calculated),Electricity,72172.2475,GWh
August 2021,Net Electricity Production,Electricity,90578.1749,GWh
August 2021,Net Electricity Production,Nuclear,6558.6515,GWh
August 2021,Net Electricity Production,Total Combustible Fuels,63959.0784,GWh
August 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",28017.4941,GWh
August 2021,Net Electricity Production,Oil and Petroleum Products,2184.5918,GWh
August 2021,Net Electricity Production,Natural Gas,29249.1069,GWh
August 2021,Net Electricity Production,Combustible Renewables,2937.8814,GWh
August 2021,Net Electricity Production,Other Combustible Non-Renewables,1570.0042,GWh
August 2021,Net Electricity Production,Hydro,9513.305,GWh
August 2021,Net Electricity Production,Wind,614.6457,GWh
August 2021,Net Electricity Production,Solar,8208.3785,GWh
August 2021,Net Electricity Production,Geothermal,225.1816,GWh
August 2021,Net Electricity Production,Other Renewables,0.0,GWh
August 2021,Net Electricity Production,Not Specified,1498.9342,GWh
August 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",21499.3923,GWh
August 2021,Total Imports,Electricity,0.0,GWh
August 2021,Total Exports,Electricity,0.0,GWh
August 2021,Used for pumped storage,Electricity,1269.8315,GWh
August 2021,Distribution Losses,Electricity,5818.7094,GWh
August 2021,Final Consumption (Calculated),Electricity,83489.6339,GWh
July 2021,Net Electricity Production,Electricity,89298.2885,GWh
July 2021,Net Electricity Production,Nuclear,6434.3511,GWh
July 2021,Net Electricity Production,Total Combustible Fuels,63898.2853,GWh
July 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",26600.4672,GWh
July 2021,Net Electricity Production,Oil and Petroleum Products,2163.1637,GWh
July 2021,Net Electricity Production,Natural Gas,30703.6041,GWh
July 2021,Net Electricity Production,Combustible Renewables,2875.1432,GWh
July 2021,Net Electricity Production,Other Combustible Non-Renewables,1555.907,GWh
July 2021,Net Electricity Production,Hydro,8845.6341,GWh
July 2021,Net Electricity Production,Wind,445.7444,GWh
July 2021,Net Electricity Production,Solar,7987.3822,GWh
July 2021,Net Electricity Production,Geothermal,187.9572,GWh
July 2021,Net Electricity Production,Other Renewables,0.0,GWh
July 2021,Net Electricity Production,Not Specified,1498.9342,GWh
July 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",20341.8611,GWh
July 2021,Total Imports,Electricity,0.0,GWh
July 2021,Total Exports,Electricity,0.0,GWh
July 2021,Used for pumped storage,Electricity,989.399,GWh
July 2021,Distribution Losses,Electricity,5805.5987,GWh
July 2021,Final Consumption (Calculated),Electricity,82503.2908,GWh
June 2021,Net Electricity Production,Electricity,76276.5567,GWh
June 2021,Net Electricity Production,Nuclear,5052.3,GWh
June 2021,Net Electricity Production,Total Combustible Fuels,52686.5606,GWh
June 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",20942.4145,GWh
June 2021,Net Electricity Production,Oil and Petroleum Products,1828.9081,GWh
June 2021,Net Electricity Production,Natural Gas,26079.6865,GWh
June 2021,Net Electricity Production,Combustible Renewables,2448.5499,GWh
June 2021,Net Electricity Production,Other Combustible Non-Renewables,1387.0016,GWh
June 2021,Net Electricity Production,Hydro,8282.67,GWh
June 2021,Net Electricity Production,Wind,424.5936,GWh
June 2021,Net Electricity Production,Solar,8155.2327,GWh
June 2021,Net Electricity Production,Geothermal,176.2656,GWh
June 2021,Net Electricity Production,Other Renewables,0.0,GWh
June 2021,Net Electricity Production,Not Specified,1498.9342,GWh
June 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",19487.3118,GWh
June 2021,Total Imports,Electricity,0.0,GWh
June 2021,Total Exports,Electricity,0.0,GWh
June 2021,Used for pumped storage,Electricity,691.6814,GWh
June 2021,Distribution Losses,Electricity,4739.9779,GWh
June 2021,Final Consumption (Calculated),Electricity,70844.8975,GWh
May 2021,Net Electricity Production,Electricity,73175.7731,GWh
May 2021,Net Electricity Production,Nuclear,5245.2828,GWh
May 2021,Net Electricity Production,Total Combustible Fuels,46613.2921,GWh
May 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",18593.2298,GWh
May 2021,Net Electricity Production,Oil and Petroleum Products,1405.5766,GWh
May 2021,Net Electricity Production,Natural Gas,22816.1051,GWh
May 2021,Net Electricity Production,Combustible Renewables,2398.4594,GWh
May 2021,Net Electricity Production,Other Combustible Non-Renewables,1399.9211,GWh
May 2021,Net Electricity Production,Hydro,10259.2759,GWh
May 2021,Net Electricity Production,Wind,762.7844,GWh
May 2021,Net Electricity Production,Solar,8602.5789,GWh
May 2021,Net Electricity Production,Geothermal,193.6249,GWh
May 2021,Net Electricity Production,Other Renewables,0.0,GWh
May 2021,Net Electricity Production,Not Specified,1498.9342,GWh
May 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",22216.7235,GWh
May 2021,Total Imports,Electricity,0.0,GWh
May 2021,Total Exports,Electricity,0.0,GWh
May 2021,Used for pumped storage,Electricity,1291.5473,GWh
May 2021,Distribution Losses,Electricity,4542.4207,GWh
May 2021,Final Consumption (Calculated),Electricity,67341.8051,GWh
April 2021,Net Electricity Production,Electricity,73524.2643,GWh
April 2021,Net Electricity Production,Nuclear,4722.2426,GWh
April 2021,Net Electricity Production,Total Combustible Fuels,49193.6782,GWh
April 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",20115.1723,GWh
April 2021,Net Electricity Production,Oil and Petroleum Products,1382.7543,GWh
April 2021,Net Electricity Production,Natural Gas,23894.8588,GWh
April 2021,Net Electricity Production,Combustible Renewables,2432.4124,GWh
April 2021,Net Electricity Production,Other Combustible Non-Renewables,1368.4804,GWh
