Indicator,Indicator_Code,1990M01,1990M02,1990M03,1990M04,1990M05,1990M06,1990M07,1990M08,1990M09,1990M10,1990M11,1990M12,1991M01,1991M02,1991M03,1991M04,1991M05,1991M06,1991M07,1991M08,1991M09,1991M10,1991M11,1991M12,1992M01,1992M02,1992M03,1992M04,1992M05,1992M06,1992M07,1992M08,1992M09,1992M10,1992M11,1992M12,1993M01,1993M02,1993M03,1993M04,1993M05,1993M06,1993M07,1993M08,1993M09,1993M10,1993M11,1993M12,1994M01,1994M02,1994M03,1994M04,1994M05,1994M06,1994M07,1994M08,1994M09,1994M10,1994M11,1994M12,1995M01,1995M02,1995M03,1995M04,1995M05,1995M06,1995M07,1995M08,1995M09,1995M10,1995M11,1995M12,1996M01,1996M02,1996M03,1996M04,1996M05,1996M06,1996M07,1996M08,1996M09,1996M10,1996M11,1996M12,1997M01,1997M02,1997M03,1997M04,1997M05,1997M06,1997M07,1997M08,1997M09,1997M10,1997M11,1997M12,1998M01,1998M02,1998M03,1998M04,1998M05,1998M06,1998M07,1998M08,1998M09,1998M10,1998M11,1998M12,1999M01,1999M02,1999M03,1999M04,1999M05,1999M06,1999M07,1999M08,1999M09,1999M10,1999M11,1999M12,2000M01,2000M02,2000M03,2000M04,2000M05,2000M06,2000M07,2000M08,2000M09,2000M10,2000M11,2000M12,2001M01,2001M02,2001M03,2001M04,2001M05,2001M06,2001M07,2001M08,2001M09,2001M10,2001M11,2001M12,2002M01,2002M02,2002M03,2002M04,2002M05,2002M06,2002M07,2002M08,2002M09,2002M10,2002M11,2002M12,2003M01,2003M02,2003M03,2003M04,2003M05,2003M06,2003M07,2003M08,2003M09,2003M10,2003M11,2003M12,2004M01,2004M02,2004M03,2004M04,2004M05,2004M06,2004M07,2004M08,2004M09,2004M10,2004M11,2004M12,2005M01,2005M02,2005M03,2005M04,2005M05,2005M06,2005M07,2005M08,2005M09,2005M10,2005M11,2005M12,2006M01,2006M02,2006M03,2006M04,2006M05,2006M06,2006M07,2006M08,2006M09,2006M10,2006M11,2006M12,2007M01,2007M02,2007M03,2007M04,2007M05,2007M06,2007M07,2007M08,2007M09,2007M10,2007M11,2007M12,2008M01,2008M02,2008M03,2008M04,2008M05,2008M06,2008M07,2008M08,2008M09,2008M10,2008M11,2008M12,2009M01,2009M02,2009M03,2009M04,2009M05,2009M06,2009M07,2009M08,2009M09,2009M10,2009M11,2009M12,2010M01,2010M02,2010M03,2010M04,2010M05,2010M06,2010M07,2010M08,2010M09,2010M10,2010M11,2010M12,2011M01,2011M02,2011M03,2011M04,2011M05,2011M06,2011M07,2011M08,2011M09,2011M10,2011M11,2011M12,2012M01,2012M02,2012M03,2012M04,2012M05,2012M06,2012M07,2012M08,2012M09,2012M10,2012M11,2012M12,2013M01,2013M02,2013M03,2013M04,2013M05,2013M06,2013M07,2013M08,2013M09,2013M10,2013M11,2013M12,2014M01,2014M02,2014M03,2014M04,2014M05,2014M06,2014M07,2014M08,2014M09,2014M10,2014M11,2014M12,2015M01,2015M02,2015M03,2015M04,2015M05,2015M06,2015M07,2015M08,2015M09,2015M10,2015M11,2015M12,2016M01,2016M02,2016M03,2016M04,2016M05,2016M06,2016M07,2016M08,2016M09,2016M10,2016M11,2016M12,2017M01,2017M02,2017M03,2017M04,2017M05,2017M06,2017M07,2017M08,2017M09,2017M10,2017M11,2017M12,2018M01,2018M02,2018M03,2018M04,2018M05,2018M06,2018M07,2018M08,2018M09,2018M10,2018M11,2018M12,2019M01,2019M02,2019M03,2019M04,2019M05,2019M06,2019M07,2019M08,2019M09,2019M10,2019M11,2019M12,2020M01,2020M02,2020M03,2020M04,2020M05,2020M06,2020M07,2020M08,2020M09,2020M10,2020M11,2020M12,2021M01,2021M02,2021M03,2021M04,2021M05,2021M06,2021M07,2021M08,2021M09,2021M10,2021M11,2021M12,2022M01,2022M02,2022M03,2022M04,2022M05,2022M06,2022M07,2022M08
Central Bank Policy Rate,FPOLM_PA,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
Discount Rate,FID_PA,4.25,4.25,5.25,5.25,5.25,5.25,5.25,6,6,6,6,6,6,6,6,6,6,6,5.5,5.5,5.5,5.5,5,4.5,4.5,4.5,4.5,3.75,3.75,3.75,3.25,3.25,3.25,3.25,3.25,3.25,3.25,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1.75,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.35,0.25,0.25,0.25,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Money Market Rate,FIMM_PA,6.58059,6.64309,6.81696,7.1625,7.25893,7.36458,7.52415,7.54348,7.76316,7.81108,8.07656,8.22969,8.05428,8.12007,8.27813,8.23363,8.03274,8.04063,7.4606,7.48438,7.04934,6.85795,6.38281,6.30952,5.52632,5.68257,5.65327,4.76637,4.74507,4.75284,4.53125,4.11905,4.22656,4.07386,3.94572,3.89489,3.89967,3.27632,3.24185,3.17857,3.2066,3.21429,3.26278,3.12926,2.85781,2.50781,2.49531,2.44196,2.33125,2.24013,2.25,2.175,2.09046,2.0625,2.08185,2.13043,2.18906,2.2375,2.26719,2.29315,2.25,2.21719,2.18892,1.525,1.3132,1.2791,0.9467,0.8817,0.5735,0.4667,0.4605,0.459,0.4663,0.458,0.4555,0.4857,0.4686,0.4715,0.4822,0.4441,0.46789,0.475,0.477,0.486,0.48421,0.49526,0.51,0.49619,0.4862,0.4957,0.4927,0.4848,0.498,0.48,0.4911,0.3943,0.4353,0.4337,0.4309,0.4433,0.4279,0.4368,0.4132,0.4271,0.3215,0.2355,0.2016,0.251,0.2253,0.1763,0.0409,0.0314,0.03,0.03,0.03,0.03,0.0325,0.0245,0.0275,0.0243,0.0205,0.0345,0.0214,0.02,0.021,0.0209,0.021,0.1552,0.2495,0.2476,0.2475,0.2414,0.249,0.2484,0.1067,0.02,0.0186,0.0176,0.0129,0.01,0.0051,0.0031,0.0024,0.0018,0.0111,0.01,0.0205,0.0148,0.0138,0.014,0.017,0.019,0.00526,0.00191,0.00195,0.00195,0.00168,0.00111,0.00215,0.00124,0.00148,0.00081,0.00173,0.00114,0.0019,0.00114,0.00089,0.0011,-,0.00079,0.001,0.00024,0.00083,0.001,0.00033,0.00118,0.0014,0.00125,0.001,0.00119,0.00116,0.00116,0.00205,0.0014,0.00116,0.00105,0.00115,0.001,0.0011,0.0013,0.001,0.00133,0.00126,0.00135,0.00223,0.002,0.01995,0.03618,0.1546,0.24957,0.2609,0.25395,0.257,0.25533,0.26721,0.35716,0.50943,0.5106,0.52052,0.5099,0.49919,0.48491,0.51017,0.506,0.5001,0.49663,0.502,0.504,0.511,0.506,0.504,0.509,0.503,0.504,0.495,0.487,0.301,0.211,0.12,0.111,0.1,0.104,0.102,0.104,0.102,0.106,0.102,0.106,0.105,0.101,0.096,0.101,0.097,0.093,0.091,0.095,0.094,0.095,0.091,0.091,0.091,0.087,0.085,0.093,0.085,0.062,0.069,0.069,0.073,0.081,0.08,0.081,0.077,0.078,0.08,0.085,0.084,0.074,0.084,0.076,0.084,0.086,0.085,0.085,0.086,0.082,0.083,0.087,0.078,0.072,0.073,0.074,0.073,0.073,0.072,0.07,0.073,0.074,0.073,0.077,0.072,0.065,0.068,0.067,0.066,0.069,0.066,0.059,0.065,0.068,0.074,0.076,0.07,0.061,0.069,0.072,0.074,0.076,0.073,0.076,0.078,0.075,0.074,0.033,-0.003,-0.037,-0.059,-0.055,-0.043,-0.043,-0.052,-0.037,-0.049,-0.044,-0.045,-0.038,-0.042,-0.054,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Treasury Bill Rate,FITB_PA,4.153,4.153,4.153,5.168,5.168,5.168,5.168,5.168,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.423,5.423,5.423,5.423,4.914,4.914,4.406,4.406,4.406,3.646,3.646,3.646,3.646,3.141,3.141,3.141,3.141,3.141,3.141,2.384,2.384,2.384,2.384,2.384,2.384,2.384,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,1.629,0.876,0.876,0.876,0.751,0.751,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.374,0.175,0.175,0.175,0.175,0.175,0.074,0.074,0.074,0.033,0.042,0.047,0.031,0.021,0.058,0.074,0.41,0.068,0.05,0.115,0.059,0.037,0.092,0.172,0.326,0.346,0.364,0.384,0.747,0.344,0.212,0.06,0.031,0.007,0.02,0.034,0.013,0.008,0.014,0.018,0.033,0.004,0.002,0.002,0.002,0.004,0.012,0.008,0.002,0.002,0.009,0.014,0.005,0.004,0.002,0.016,0.012,0.006,0.007,0.012,0.018,0.034,0.013,0.004,0.003,0.006,0.004,0.012,0.012,0.005,0.015,0.005,0.01,0.008,0.004,0.001,0.003,0.001,0.002,0.008,-,-,-,-,0.001,-,-,-,0.003,0.004,0.035,0.069,0.032,0.239,0.34,0.356,0.373,0.338,0.372,0.448,0.419,0.427,0.523,0.586,0.58,0.561,0.633,0.672,0.686,0.549,0.587,0.557,0.553,0.543,0.562,0.623,0.584,0.584,0.597,0.582,0.576,0.639,0.635,0.446,0.357,0.241,0.248,0.272,0.212,0.198,0.158,0.165,0.144,0.151,0.15,0.154,0.121,0.116,0.118,0.119,0.118,0.112,0.116,0.112,0.105,0.11,0.107,0.118,0.13,0.108,0.116,0.114,0.103,0.104,0.092,0.097,0.095,0.094,0.102,0.102,0.1,0.101,0.103,0.102,0.1,0.1,0.099,0.099,0.099,0.098,0.099,0.099,0.094,0.096,0.077,0.042,0.088,0.094,0.094,0.094,0.088,0.023,0.072,0.058,0.057,0.058,0.054,0.033,0.064,0.039,0.024,0.026,0.029,0.003,-0.004,-0.014,-0.006,-0.005,0.004,0.016,-0.006,0.001,-0.001,-0.003,-0.006,-0.035,-0.004,-0.086,-0.021,-0.021,-0.107,-0.104,-0.204,-0.273,-0.244,-0.269,-0.228,-0.329,-0.257,-0.287,-0.412,-0.273,-0.259,-0.34,-0.143,-0.132,-0.099,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Deposit Rate,FIDR_PA,4.29676923076923,4.29676923076923,4.29676923076923,5.67173538461538,5.67173538461538,5.67173538461538,5.67173538461538,5.67173538461538,6.37484307692308,6.37484307692308,6.37484307692308,6.37484307692308,6.37484307692308,6.37484307692308,6.37484307692308,6.37484307692308,6.37484307692308,6.37484307692308,5.85923076923077,5.85923076923077,5.85923076923077,5.85923076923077,5.078,5.073,4.368,3.959,3.988,3.637,3.526,3.584,3.466,2.989,2.71,2.667,2.646,2.667,2.64,2.483,2.256,2.226,2.182,2.175,2.186,2.16,2.029,1.963,1.734,1.694,1.696,1.697,1.7,1.693,1.695,1.686,1.696,1.698,1.7,1.697,1.703,1.72,1.71,1.7,1.677,1.24,1.029,0.946,0.675,0.529,0.381,0.304,0.318,0.309,0.305,0.306,0.306,0.304,0.301,0.301,0.303,0.302,0.297,0.291,0.292,0.298,0.295,0.295,0.296,0.326,0.32,0.309,0.309,0.303,0.296,0.291,0.282,0.294,0.295,0.295,0.293,0.292,0.289,0.289,0.292,0.291,0.243,0.204,0.204,0.204,0.202,0.19,0.115,0.107,0.104,0.104,0.104,0.103,0.098,0.088,0.1,0.086,0.057,0.048,0.041,0.044,0.038,0.034,0.035,0.079,0.115,0.113,0.114,0.127,0.123,0.131,0.102,0.025,0.023,0.05,0.057,0.045,0.031,0.027,0.033,0.038,0.026,0.028,0.027,0.016,0.02,0.046,0.059,0.051,0.04,0.033,0.039,0.042,0.045,0.044,0.043,0.017,0.039,0.075,0.085,0.032,0.024,0.024,0.035,0.047,0.061,0.045,0.038,0.069,0.057,0.056,0.068,0.089,0.075,0.133,0.14,0.132,0.148,0.169,0.166,0.195,0.198,0.214,0.296,0.372,0.239,0.307,0.458,0.491,0.398,0.522,0.542,0.714,0.633,0.503,0.695,0.811,0.938,0.792,0.772,0.873,0.646,0.768,0.971,1.037,1.153,0.946,0.911,0.804,0.623,0.567,0.607,0.665,0.57,0.532,0.542,0.769,0.848,0.71,0.615,0.642,0.573,0.511,0.421,0.332,0.291,0.301,0.343,0.608,0.617,0.507,0.427,0.413,0.43,0.432,0.411,0.439,0.447,0.491,0.484,0.715,0.676,0.448,0.431,0.455,0.43,0.45,0.459,0.515,0.433,0.408,0.404,0.656,0.641,0.572,0.558,0.47,0.427,0.311,0.332,0.327,0.295,0.413,0.599,0.591,0.493,0.387,0.446,0.461,0.502,0.415,0.504,0.63,0.584,0.593,0.667,0.743,0.869,0.51,0.46,0.419,0.449,0.377,0.384,0.451,0.397,0.326,0.395,0.461,0.468,0.403,0.466,0.425,0.5,0.367,0.339,0.436,0.383,0.378,0.44,0.528,0.454,0.426,0.438,0.493,0.327,0.308,0.313,0.387,0.285,0.264,0.33,0.333,0.338,0.284,0.311,0.327,0.316,0.236,0.264,0.317,0.282,0.312,0.368,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Lending Rate,FILR_PA,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,5.117,5.089,5.034,5.008,4.975,4.829,4.71,4.596,4.414,4.331,4.231,4.179,4.16,4.153,4.12,4.098,4.092,4.072,4.065,4.053,4.047,4.045,4.032,3.997,3.901,3.74,3.575,3.454,3.352,3.174,3.05,2.962,2.788,2.748,2.729,2.709,2.693,2.693,2.669,2.657,2.642,2.624,2.609,2.585,2.533,2.526,2.509,2.499,2.483,2.479,2.461,2.447,2.433,2.417,2.393,2.372,2.367,2.365,2.373,2.373,2.349,2.336,2.323,2.316,2.316,2.3,2.278,2.267,2.255,2.252,2.246,2.223,2.19,2.172,2.146,2.134,2.127,2.117,2.114,2.109,2.1,2.085,2.076,2.052,2.053,2.052,2.039,2.034,2.051,2.07,2.087,2.091,2.116,2.106,2.092,2.047,2.017,1.99,1.95,1.935,1.924,1.896,1.898,1.898,1.88,1.877,1.875,1.877,1.867,1.867,1.868,1.872,1.866,1.865,1.857,1.854,1.834,1.836,1.837,1.829,1.833,1.836,1.828,1.828,1.82,1.803,1.811,1.805,1.799,1.797,1.796,1.774,1.779,1.78,1.771,1.77,1.763,1.743,1.75,1.744,1.732,1.729,1.723,1.703,1.699,1.698,1.687,1.675,1.666,1.64,1.645,1.635,1.623,1.619,1.62,1.599,1.607,1.616,1.632,1.651,1.681,1.712,1.735,1.74,1.766,1.776,1.798,1.829,1.858,1.873,1.892,1.902,1.917,1.933,1.938,1.938,1.945,1.93,1.922,1.926,1.916,1.916,1.913,1.91,1.908,1.913,1.906,1.889,1.865,1.824,1.795,1.776,1.756,1.746,1.703,1.697,1.694,1.68,1.68,1.674,1.655,1.649,1.641,1.623,1.618,1.614,1.599,1.597,1.588,1.565,1.569,1.566,1.551,1.547,1.539,1.519,1.521,1.512,1.508,1.501,1.496,1.473,1.474,1.469,1.452,1.452,1.442,1.428,1.424,1.421,1.409,1.403,1.401,1.385,1.383,1.378,1.364,1.358,1.346,1.325,1.324,1.319,1.303,1.296,1.291,1.277,1.277,1.271,1.258,1.254,1.25,1.234,1.233,1.229,1.222,1.219,1.214,1.202,1.198,1.195,1.18,1.179,1.173,1.158,1.157,1.153,1.141,1.137,1.135,1.125,1.125,1.121,1.11,1.108,1.098,1.076,1.066,1.054,1.039,1.033,1.026,1.016,1.014,1.009,0.998,0.996,0.992,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Government Bonds,FIGB_PA,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2.1,1.995,1.745,1.405,1.48,1.835,1.785,1.91,1.71,1.81,1.83,1.645,1.71,1.835,1.77,1.76,1.655,1.76,1.675,1.895,1.84,1.815,1.615,1.64,1.5,1.3,1.27,1.29,1.24,1.21,1.33,1.375,1.42,1.3,1.355,1.365,1.48,1.525,1.39,1.37,1.385,1.31,1.31,1.175,1.175,0.985,0.995,0.9,0.8,0.78,0.7,0.605,0.53,0.835,0.935,1.455,1.385,1.46,1.295,1.36,1.31,1.225,1.44,1.53,1.52,1.775,1.85,1.535,1.44,1.49,1.445,1.43,1.32,1.465,1.32,1.235,1.24,1.165,1.305,1.345,1.475,1.545,1.43,1.47,1.56,1.58,1.765,1.92,1.81,1.915,1.92,1.61,1.665,1.71,1.645,1.675,1.695,1.625,1.65,1.62,1.745,1.87,1.79,1.595,1.675,1.6,1.47,1.5,1.43,1.355,1.275,1.575,1.75,1.59,1.53,1.405,1.46,1.465,1.39,1.165,1.29,1.27,1.345,1.42,1.48,1.35,1.41,1.305,1.29,1.405,1.26,1.285,1.315,1.295,1.39,1.28,1.255,1.08,1.065,0.96,0.93,0.93,1.19,1.12,1.21,1.255,1.25,1.2,1.15,1.13,1.075,1.03,1.025,1.045,1.07,0.98,0.96,0.955,0.985,0.885,0.825,0.835,0.79,0.795,0.77,0.77,0.705,0.795,0.75,0.66,0.56,0.605,0.865,0.845,0.79,0.72,0.68,0.59,0.6,0.74,0.62,0.58,0.64,0.615,0.57,0.56,0.53,0.49,0.52,0.455,0.415,0.32,0.28,0.335,0.395,0.325,0.39,0.45,0.405,0.375,0.345,0.295,0.3,0.265,0.095,-0.065,-0.05,-0.085,-0.12,-0.235,-0.18,-0.07,-0.085,-0.055,0.015,0.04,0.08,0.05,0.065,0.01,0.04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
